Regex,Attempt Regex,Positive Strings,Negative Strings
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011)|(010000)|(101001)|(1010001)|(1010010)|(1010111)|(1010100)|(1011101)|(1011110)|(1011011)|(1011000)|(1001001)|(1001010)|(1001111)|(1001100),"[001, 01, 1, 100, 000001, 0001, 00001, 10]","[, 0, 00, 000, 000000, 0000, 00000]"
(a|(b*bb))*,(a+(bb))*a*(a+(bb))*,"[, a]","[ab, aba]"
(a|b)(a|b)+aaa+,((aa|bb|ab|ba)+aaa),"[bbaaa, aaaaa]","[, aa, aaa, bb, bba, a, b, aaaa, bbaa]"
(0*10*10*)*|0*,(11)*|0*(11)*|(11)*0*|0*|(10*1)*,"[, 0, 011, 11, 110, 101]","[01, 1, 010, 10]"
(a|b)(a|b)+aaa+,((a|b)(a|b))+(aaa)+,"[bbaaaaaa, bbaaa, bbaaaaa, aaaaa, aaaaaaa, aaaaaaaa]","[, aa, aaa, bb, bba, a, b, aaaaaa, aaaa, bbaaaa, bbaa]"
(a|(b*bb))*,(a)*(b*bbb*)*(a)*(b*bbb*)*,"[, bb, bba, bbabb]","[b, ba, bbab]"
(0*10*10*)*|0*,(0*(11)*0*0*)*,[],"[1, 10]"
(a|b)*baa(a|b)*b,(baa)(baa)*(b),[baab],"[, a, b, baa, ba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000),"[001, 01, 1, 0001, 00001]","[, 0, 00, 000, 0000, 00000]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1|1+(0|1)+1|0+(0|1)0+,"[, 0, 1, 111, 101, 010]","[11, 01, 0101, 10]"
(a|(b*bb))*,(a)*(bb+ab+b)*(bb+ba+a)*(bb)*,"[, bb, bbabb, bbabbbb, bbabbbbbaa, bbabbbbbaabb, bbabbb, bbabbbbbaabbbb, bbbb, bbabbbbb]","[bba, bbabbbbba, b, bbb, bbabbbbbaabbb, bbabbbbbaab, bbabbbbbaabbba, ba, bbab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1),"[00, 11]","[, 0, 000, 1, 111]"
(b|(a*aa))*,(b*(aaa*)b*)*,"[, aa, aab]","[a, ab, b]"
(ab|ba)*,(ab)*(ba)*|(ba)*(ab)*,"[, ab, abba, baab, ba]","[aa, abb, a, b, baa]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011),"[001, 01, 1, 100, 0001, 1000, 00001, 10]","[, 0, 00, 000, 0000, 00000]"
(a|baa)*,"a?ba{2,}",[abaa],"[, aa, a, ab, aba]"
(a|b)*baa(a|b)*b,a*b*baaa*bb*(a*bb*)*,[baab],"[, b, bab, baa, ba]"
(a|b)(a|b)+aaa+,[ab][ab][ab][ab]*aaa,"[bbbaaa, aaaaaa]","[, aa, aaa, bb, a, bbba, bbbaa, b, bbb, aaaaa, aaaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1(1|0)*1|0(1|0)*0,"[00, 11]","[, 0, 1]"
(0|10*1)*,(0*10*1)*|0*,"[, 11]","[110, 1]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0+|1+|0+(1+0+)+|1+(0+1+)+,"[0, 1]","[, 01, 10]"
(a|baa)*,(b(aa)+a*)*,"[, baa]","[a, b, ba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010),"[001, 1, 111, 0001, 10]","[, 0, 00, 000, 11, 0000]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001),"[001, 01, 1, 0001, 00001, 10]","[, 0, 00, 000, 101, 0000, 1010, 00000]"
(a|b)*baa(a|b)*b,(b|a)(baa)+b,"[bbaab, abaab]","[, aa, bb, bba, a, ab, aba, b, abaa, bbaa, ba]"
0(0|1)*0,0(0|0)*0,[00],"[, 0, 001]"
(a|b)(a|b)+aaa+,(aa|ab|bb|ab)(a*|b*)aaaa*,"[abaaa, aaaaa]","[, aa, aaa, a, ab, aba, b, abaaab, aaaaab, abaa, aaaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01)*0,[0],"[, 00]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011),"[001, 01, 1, 10]","[, 0, 00, 000, 11]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(1*0*)*0)|(1(1*0*)*1),"[00, 11]","[, 0, 1]"
(a*ba*b)*a*ba*,a*b(a*(ba*b)*(bb)a*)*,"[babb, b]","[, baba, bab, bababa, babab, ba]"
0*(10*1)*0*,0*(10*1)*,"[, 11]","[110, 1]"
(0*10*10*)*|0*,(0*(11)*)*|(10*1)*|(0*(11)*)*,"[, 0, 101]","[01, 1, 010, 10]"
(a|baa)*,a*|a*baa+,"[, baa]","[b, baab, ba]"
(a|baa)*,(baaa*)*,"[, baa]","[a, b, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1(0|1)*1)|(0(0|1)*0)?,"[, 00, 11]","[0, 1]"
0*10*(10*10*)*,0*(11)*0*1(11)*0*(11)*0*|0*1(11)*0*(11)*0*(11)*0*|0*(11)*0*(11)*0*1(11)*0*|0*1(11)*0*1(11)*0*1(11)*0*,"[1, 101010, 1011, 10110, 10101, 10]","[, 11, 110, 101, 101011, 1010101, 1010]"
0*10*(10*10*)*,10*(10*10*)*,[1],"[, 0, 11]"
(a|b)(a|b)+aaa+,(ab){2}(ab)*aaaa*,[ababaaa],"[, aa, a, ab, aba, ababaa, ababa, abab]"
(a*ba*b)*a*ba*,(a*)(bb)*(b),[b],"[, bb, ba]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a(a|b)a*b)*a)?,[],"[abb, bb, a, ab, b, bbb]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b,"[bb, ab]","[, a, aba, b, bbb]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100),"[01, 1, 111, 10]","[, 0, 00, 11]"
(0|1)(0|1)*,(0|1)(0|1),"[00, 11]","[, 0, 000, 1, 111]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111)|(101100)|(100101)|(100110)|(100011)|(100000)|(110001)|(110010)|(110111)|(110100)|(111011)|(111000)|(111101)|(111110)|(000001)|(000010)|(000111)|(000100)|(001101)|(001110)|(001011)|(001000)|(011001)|(011010)|(011111)|(011100)|(010101)|(010110)|(010011),"[001, 01, 1, 000001, 0001, 0100, 00001, 010, 10]","[, 0, 00, 000, 000000, 0000, 00000]"
(a|baa)*,a*((b)(aa))*,"[, baa]","[baaa, b, ba]"
0*10*(10*10*)*,(0*1(11)*0*),"[1, 10]","[, 11, 101]"
(a|b)*baa(a|b)*b,(b|a)*baab*(b|a)b,"[baabb, baaab]","[, baaa, b, baa, baaba, baab, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01*0)*|(10*1)*,"[, 00, 11]","[0, 001, 1]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+(1*0)*0*)|(1+(0*1)*1*),"[0, 1]","[, 01, 10]"
(a*ba*b)*a*ba*,a*(bb)*b,[b],"[, bb, ba]"
(0*10*10*)*|0*,0*|(0*(11)*)*|(10*1)*|(0*(11)*)*,"[, 0, 101]","[01, 1, 010, 10]"
(0*10*10*)*|0*,(11)*|0*(11)*|(11)*0*|0*|(10*1)*|(1010)*,"[, 0, 011, 11, 110, 101, 1001, 1010]","[01, 1, 100, 111, 101010, 1010101, 10101, 010, 10]"
(a|b)(a|b)+aaa+,((a|b)(a|b))aaa,"[bbaaa, aaaaa]","[, aa, aaa, bb, bba, a, b, aaaaaa, bbaaab, aaaa, bbaa]"
(a|(b*bb))*,(a|bb)*(bb)*(bbb)*(a|bb)*(bbb)*(bb)*(a)*,"[, bb, bbba, bbbabb, bbb, bbbabbb, bbbabbba]","[bbbab, b, ba]"
(a|(b*bb))*,(a*((bb)*|(bbb)*)*a*)a*,"[, bb, bba]","[b, ba]"
(a|b)*(bab)(a|b)*,a+b(a+b)*bab(a+b)*,[abbab],"[, abb, a, ab, abbaa, abbaba, abba]"
(a|(b*bb))*,(a*(bb+bbb)*a*)*a*,"[, bbbbb]","[bb, b, bbb, bbbb, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+)(0*1*)(0+)|(1+)(0*1*)(1+)|0|1)?,"[, 0, 1, 101, 010]","[01, 0101, 10]"
(a|(b*bb))*,(a*bb*ba*)*,"[, abb, abba]","[a, ab, aba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0(0|1)*0)|(1(0|1)*1))?,"[, 00, 11]","[0, 1]"
(a|(b*bb))*,(a?bba?),"[abb, abba]","[, aa, a, ab]"
(a|baa)*,(b(aa+))*,"[, baa]","[a, b, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*1+0+)*|1(1*0+1+)*)?,"[, 0, 1, 101, 0010]","[00, 11, 001, 10]"
(a|b)(a|b)+aaa+,(a|b)(a|b)a*b*aaa,"[bbaaa, aaaaa, aaaaabaaa, bbaaabaaa]","[, aa, aaa, bb, bba, a, bbaaabaa, b, bbaaaba, aaaaaba, aaaaabaaaa, aaaaab, bbaaab, aaaa, bbaa, bbaaabaaab, aaaaabaa]"
(a|b)*baa(a|b)*b,(a*b*|b*a*)*(baa)a*b+,[baab],"[, b, baa, ba]"
(b|(a*aa))*,(b*aa+|aa+b*|b*),"[, aa, b, aab, baa]","[a, aaba, ba]"
(a|baa)*,"(a)*ba{2,}(a)*ba{2,}|a*","[, baabaa]","[b, baa, baaba, baab, ba, baabaab]"
(1|01)*(0?),(0?)((1+)(0|01))*,"[, 0, 0101, 010]","[00, 01]"
(a|b)(a|b)+aaa+,[ab][ab]aaa,"[bbaaa, aaaaa]","[, aa, aaa, bb, bba, a, b, aaaaaa, bbaaab, aaaa, bbaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((01*)*(010)(1*0)*)|((10*)*(101)(0*1)*)|0+|1+)?,"[, 0, 1, 101, 010]","[011, 01, 100, 0101, 0110, 1001, 1010, 10]"
a(a|b)a(a|b)*,(aaa+aba)(a+b)*,[aaaaba],"[, aa, aaa, a, aaaabab, aaaabaa, aaaab, aaaa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(11*0*11*)*|(00*1*00*)*,"[, 00, 101, 1011, 0010]","[0, 001, 1, 00101, 10]"
(ab|ba)*,(ba)*(ab)*(ba)*(ab)*,"[, ab, abbaab, abba]","[aa, abb, a, b, abbaa]"
(a|b)*baa(a|b)*b,a*bab*aaa*(b|a)*b,[baaab],"[, baaa, b, baa, baab, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1(0|1)*1)|(0(0|1)*0))?,"[, 00, 11]","[0, 1]"
(0|1)(0|1)*,(0|1)|(01*),"[0, 1]","[, 00]"
(a|b)(a|b)+aaa+,(a|b)(a+|b+)(aaa+),"[baaaa, aaaaa]","[, aa, aaa, bb, a, ab, b, baa, aaaaab, aaaa, baaa, ba, baaaab]"
0(0|1)*0,(0+1+)(0|1)*(1+0+),[0110],"[, 0, 011, 01, 1]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110),"[001, 01, 1, 0001, 00001, 10]","[, 0, 00, 000, 0000, 00000]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010)|(101111),"[001, 01, 1, 0001, 1011, 00001, 10]","[, 0, 00, 000, 101, 0000, 00000]"
(a|(b*bb))*,(a+(bb))*,[],"[a, ab, aba]"
(a|(b*bb))*,a*(bb)*a*,"[, bb, bba]","[b, ba]"
(a|b)*(bab)(a|b)*,(bab)(a|b)*,[bab],"[, a, b, ba]"
(a*ba*b)*a*ba*,(ba*a*)(ba*a*b)*,"[b, bbb]","[, bb, a]"
(a|b)(a|b)+aaa+,((a|b)(a|b))(a*)(b*)aaa,"[bbaaa, aaaaa, aaaaabaaa, bbaaabaaa]","[, aa, aaa, bb, bba, a, bbaaabaa, b, bbaaaba, aaaaaba, aaaaabaaaa, aaaaab, bbaaab, aaaa, bbaa, bbaaabaaab, aaaaabaa]"
1*(01*01*01*01*)*,1*00001*,[0000],"[, 0, 00, 000, 00000]"
0*10*(10*10*)*,(0*(10*1)*0*10*)|(0*1(10*1)*0*(10*1)*0*),"[1, 101010, 1101, 11010, 1011, 10110, 10101, 10]","[, 11, 110, 101, 1011010, 1010101, 101101, 1010]"
(a*ba*b)*a*ba*,a*ba*|b,[b],"[, bb]"
b*a*,[b]*|[a]*,"[, a, b]",[ab]
(b|(a*aa))*,(aa)*,[],"[a, ab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(100*11*)*|0*(011*00*)*|(01)*0|(10)*1,"[, 0, 00, 1, 101, 01010, 1001, 10011, 0010, 10101, 010]","[001, 01, 100, 0101, 00101, 1010, 10]"
(a|b)*baa(a|b)*b,a*(baa+)+b,[baab],"[, baabb, b, baa, ba]"
(a*ba*b)*a*ba*,ba*|a*b,"[ab, b]","[, a, aba]"
(a|b)(a|b)+aaa+,"ab{2,}a{3,}",[abbaaa],"[, aa, abb, a, ab, abbaa, abba]"
(0*10*10*)*|0*,(0*(10*1)*)|(0*),"[, 11]","[110, 1]"
(0|1)(0|1)*,(0|1),"[0, 1]","[, 00, 11]"
0*10*(10*10*)*,((0*)1(0*)),[1],"[, 11]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1+(0*1*)*1+|0+(0*1*)*0+,"[00, 11]","[, 0, 1]"
(a|b)(a|b)+aaa+,(aa+|bb+|ab+|ba+)+aaa,"[baaaa, bbaaa, abaaa, aaaaa]","[, aa, aaa, bb, bba, a, ab, aba, b, baa, aaaaab, abaa, aaaa, bbaa, baaa, ba, baaaab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(00|01|10|11)|(000),"[00, 000]","[, 0, 1, 0000, 0001]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)(a(a|b)a*b))?,"[, bbabb, abaab]","[bb, bba, a, ab, aba, b, abaaba, abaa, bbabbb, bbab]"
(a*ba*b)*a*ba*,(a)*b(a)*bb(a)*,[bbb],"[, bb, bba, b]"
(a*ba*b)*a*ba*,(a*ba*ba*)*(ba|ab|b),"[aabbba, aabbb]","[, aa, a, aab, aabb]"
(a*ba*b)*a*ba*,a*(a*ba*(ba*b)*)a*,"[bbba, b, bbb]","[, bb, bbbab]"
0(0|1)*0,0+((10)*|(01)*)0+,"[00, 0010, 00100]","[, 0, 001, 01, 001001, 010]"
(a*ba*b)*a*ba*,a*b((bb)*a*)*,[b],"[, bb, bba]"
(a|(b*bb))*,(a*(b*bb))*,"[, abb]","[a, ab, aba]"
(a|(b*bb))*,(a)*(bb)*(a)*(bb)*,"[, bb, bba, bbabb]","[b, ba, bbab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(1*0*)*0|1(1*0*)*1)?,"[, 00, 11]","[0, 1]"
(a*ba*b)*a*ba*,a*ba*(b(a*)b)*a*,"[bbba, b, bbb]","[, bb, bbbab]"
(ab|ba)*,(ab)*(ba)*(ab)*(ba)*,"[, baabba, baab, ba]","[aa, baabb, a, b, baa]"
(a|(b*bb))*,a*(bb)*(a)*,"[, bb, bba]","[b, ba]"
(a|baa)*,a*|(baa+),"[, a]","[ab, b, ba]"
(a|(b*bb))*,(a?)*(bb|bbb)*(a)*(bb|bbb)*(a?)*,"[, bb, bba, bbabb, bbabba]","[b, ba, bbab]"
(0*10*10*)*|0*,0*(10*1)+,[11],"[, 110, 1]"
(a|(b*bb))*,(abba)*,[],"[aa, abb, a, ab]"
(b|(a*aa))*,b*aa*ab*|b*,"[, aa, aab]","[a, aaba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000)|(11001)|(11010)|(11100)|(00001)|(00010)|(00111)|(00100)|(01101)|(01110)|(01011)|(01000)|(101001)|(101010),"[001, 01, 1, 0001, 00001, 10]","[, 0, 00, 000, 101, 0000, 00000]"
(0*10*10*)*|0*,(0*110*)+,[11],"[, 1, 10]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b(a(a|b)a*b)*(a?)?,"[bb, bba, ab, aba]","[, abb, a, b, bbb]"
(0|1)(0|1)*,(0|1)1*,"[0, 1]","[, 00, 10]"
0(0|1)*0,0+1*0*1*0*0+,"[00, 0010, 001010]","[, 0, 001, 00101, 0010101]"
(0*10*10*)*|0*,0*|(11)*,"[, 0, 11]","[01, 1]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+|0+)|(1+0+1(1|(0+1))*)|(0+1+0(0|(1+0))*),"[0, 1]","[, 01, 10]"
(0*10*10*)*|0*,0*|(0*|11)*|0*(11)*(0*10*1(0*|11)*)0*|10*110*1,"[, 0, 011, 101, 0101, 0110, 101101]","[010110, 01, 1, 01011, 1011, 10110, 010, 10]"
(a|baa)*,b(aa)[a]*,[baa],"[, a, b, ba]"
(0*10*10*)*|0*,0*|(0*|11)*|(10*1)0*,"[, 0, 101]","[01, 1, 010, 10]"
(a|(b*bb))*,(a*|(bb)+)*,[],"[b, ba]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)a*b(a(a|b)a*b),"[bbabb, abaab]","[, bb, bba, a, ab, aba, b, abaaba, abaa, bbabbb, bbab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*|0*|(1+0*)1+|(0+1*)0+,"[, 0, 1, 101, 010]","[01, 0101, 10]"
(a|(b*bb))*,(a+bb)*(bb)*,"[, bb]","[a, ab, aba, b]"
(a|b)(a|b)+aaa+,aa*bb*aaaa*,[abaaa],"[, a, ab, aba, abaaab, abaa]"
(a*ba*b)*a*ba*,a*b((a*ba*)(a*ba*))*,"[babb, b]","[, bab, ba]"
(a|(b*bb))*,((a|b)(bb)(a|b))*,[],"[aa, abb, bb, a, ab, b, bbb, ba]"
(a|(b*bb))*,a*(bb+)*a*|a*|(bb+)*a*(bb+)*,"[, abb, bb, bba, a, bbabb, abba]","[ab, aba, b, bbab]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001)|(010)|(1011)|(1000)|(1101)|(0001)|(0010)|(0111)|(0100)|(10101)|(10110)|(10011)|(10000),"[001, 01, 1, 111, 0001, 10]","[, 0, 00, 000, 11, 0000]"
(0|10*1)*,(0+|10*1)+,[0],"[, 01]"
(a|b)(a|b)+aaa+,(aa|bb)+aaa,[aaaaa],"[, aa, aaa, a, aaaab, aaaaab, aaaa]"
(0*10*10*)*|0*,((10*)1)*0,[0],"[, 00, 1]"
(a*ba*b)*a*ba*,(a)*b,[b],"[, ba]"
(a*ba*b)*a*ba*,(bb)*a*ba*(bb)*,"[ab, b, abbb]","[, abb, a, abba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*1*)*0)|(1(0*1*)*1),"[00, 11]","[, 0, 1]"
(0*10*10*)*|0*,0*(0|11)*,[],"[1, 10]"
(0|1)(0|1)*,(0|1)(0*1*),"[0, 11, 01, 1]","[, 110, 010]"
(a|b)*baa(a|b)*b,(bb*aa*)*baaa*bb*,"[baabb, baab]","[, baabba, bb, a, b, baa, ba]"
0*10*(10*10*)*,(1)|(111)|(11111)|(10)|(1110)|(01)|(100)|(001),"[001, 1, 111, 10]","[, 0, 00, 000, 11]"
(0|10*1)*,(10*10*)*,"[, 11]","[0, 1]"
(0|1)(0|1)*,(0|1)0*1*,"[0, 11, 01, 1]","[, 110, 010]"
(0*10*10*)*|0*,0*(10*1)*0*,"[, 11, 110]","[1, 1101]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*b(a?))?,"[, bb, bba, ab, aba]","[a, b, abaa, bbab]"
(0*10*10*)*|0*,(11)*,[],"[0, 1]"
(0|10*1)*,((0*)(1)(0*)(1)(0*))*,"[, 011]","[0, 01]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(00*1*00*)*|(11*0*11*)*,"[, 00, 101, 1011, 0010]","[0, 001, 1, 00101, 10]"
a(a|b)a(a|b)*,a(a|b)a(a+b)*,"[aaa, aba]","[, aa, a, ab, aaab, abaa, aaaa, abab]"
(a|baa)*,"((b)(a{2,})a*)|(a*(b)(a{2,})a*)|(a*)","[, baa]","[b, baab, ba]"
(b|(a*aa))*,(b*aa+|aa+b*),"[aa, aab, baa]","[, a, aaba, b, ba]"
(a|(b*bb))*,(a|(bbb))*,[],"[bb, b, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01)+(10)+,[0110],"[, 0, 00, 011, 01]"
(0*10*10*)*|0*,0*(10*1)*,"[, 11]","[110, 1]"
