Regex,Attempt Regex,Positive Strings,Negative Strings
(a*ba*b)*a*ba*,((aa)*[b](bb)*)?,[],"[aaba, aabb]"
(ab|ba)*,(ab)*|(aa|ab|bb)*,[],"[a, b, ba]"
(a|baa)*,((a)*(b+aa)+)+|[a]*,[],"[baaa, baab]"
(a|(b*bb))*,(a)*b*(b+bb)*b*(a)*,"[, b, ba]",[bab]
(a*ba*b)*a*ba*,b(b)*|(b)*b,[b],[a]
(a*ba*b)*a*ba*,a*ba*(bb)*a*b*,"[bbbab, bb, bbba, b, bbb]",[bba]
(ab|ba)*,(ab+ba)(ab+ba)*(aa+bb+ab+ba)*,[],"[aa, abbaaabbabbaa]"
a(a|b)a(a|b)*,a|(a+b)|a(a+b)*,[aab],[aabb]
(a|(b*bb))*,a*b*a*,"[, b, ba]",[bab]
((a|b)a*ba)*(((a|b)a*b)?),(a?)|(((a|b)a*b)|((a|b)a*ba)*),[],"[aababb, aabaa, aababbb, aabaabb, aabab, aabaab]"
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0*1+)|(0+1*0+)|1*|0*,"[01101, 010]",[0101]
(a|b)*(bab)(a|b)*,(a|b)*aba(a|b)*,[aba],[]
(a|baa)*,((a)*|(b))(a)(a)*,[a],[ab]
(a|(b*bb))*,(a)*b*(ba+ab+b)*b*(a)*,"[baabba, baabb]",[baaba]
(a|(b*bb))*,b*b,[b],[a]
(a|(b*bb))*,b*bb*,[b],[a]
(a*ba*b)*a*ba*,a*|b(ab*ab*)*,"[a, baa]",[ab]
a(a|b)a(a|b)*,aa+ba,[aaba],"[aabaa, aabab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),((0*1+0*1*)+)+,[1],[]
(a|baa)*,(a*(baa*)),[ba],[bab]
(ab|ba)*,((aa)*|(bb)*)(aa|bb)*,[],"[ab, a, b]"
0*10*(10*10*)*,(0)*(111)*(1)*(0)*,"[, 1, 10]",[101]
(a|baa)*,a*b*aaa*,[aabaa],[aabaab]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((01)0*(10))*|(0*1*0*)),"[00, 001, 0010, 01010011, 0101001100, 010100110]","[001010100, 00101, 0010101001]"
(a*ba*b)*a*ba*,(a*ba*(bb)*a*)|(a*bba*(b)*a*)*,"[ababb, ababbbabb, ababba]","[ababbabbab, ababa]"
((a|b)a*ba)*(((a|b)a*b)?),((a|b)(a*)b)*|((a|b)(a*)ba*),[],"[bbabb, ababa]"
(a|baa)*,(a)*|(b)(a)(a)*,[a],[ab]
(a|(b*bb))*,(b*b)|(a*),"[, a, b]",[ab]
(0*10*10*)*|0*,0*1(0*1+0*)*,[101],[]
(a|(b*bb))*,a*(b+a)*(bb+bbb)*(b+a)*,"[bbbbb, ba]",[baa]
(ab|ba)*,((ab|ba)+(aa|bb|ba|ab)*),[],"[aa, abb, aba]"
(a|(b*bb))*,(a|b)*b*b|bb*(a|b)*,[ab],[]
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0*(10+)*1+)*|((0+1)*0)*,[0111],"[011, 01]"
(a|(b*bb))*,(a+b|b)*,[],[a]
(0*10*10*)*|0*,(0|1)*1,[1],[]
(a|(b*bb))*,b*(ba+ab)*b*(a)*,"[baabb, , a, b, baa, baab, baabbb, ba]",[ab]
b*a*,(b*a+)*,[],[b]
(a*ba*b)*a*ba*,b*a(b*ab*a)*b*,[a],[]
(a|baa)*,a*|a*b*aa,[baa],[baaa]
(a*ba*b)*a*ba*,a*b(ab*b|a)*,"[b, ba]",[bab]
0*10*(10*10*)*,((1?|11?)|111?)|0*,"[0, 11, , 111, 1]",[01]
(a|b)(a|b)+aaa+,(a|b{2})+a{3}a*,[],"[aaaaba, aaaab]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|((0+1+0+)*(1+0+1+)*)*,"[0100100, 010010101, 0100101010101]",[01001001011010]
(a|b)(a|b)+aaa+,a|b(ab|aa|ba|bb)*(aaa)*,"[a, baaa]","[aa, ab, abaaab]"
(a*ba*b)*a*ba*,(a)*b(a*b+a*b+)*,[],[bababba]
(a|baa)*,(b|a)*baaa*,[baa],[]
(0*10*10*)*|0*,0*11*,[1],[10]
(a|b)(a|b)+aaa+,a|b+(a|b)+aaa,"[baaaa, a, bbaaa]","[aa, ab]"
a(a|b)a(a|b)*,a(a|b)(a+b)*,[],"[aaa, abb, aba, aab]"
(a*ba*b)*a*ba*,(b(aa)*(bb)*)*,[],"[a, ba]"
(a|baa)*,(a*b*aa+),[aabaa],[aabaab]
(a|b)(a|b)+aaa+,(a+b)*aaa|(b+a)*aaa,[aaaabbaaaa],"[aaaab, aaaabb, aaaa]"
(a|baa)*,(a*)|(a*baa*)|(baa*)*,"[aba, abba]",[abab]
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*,[],"[ab, a, b]"
(a|baa)*,a*|(?:a*|(b[a]{2}))*,"[a, baa?:]",[ab]
(0*10*10*)*|0*,(0+1)*(1+1)*,[011],"[0, 10]"
(a*ba*b)*a*ba*,a|b*(b(bb)*)a*,"[a, b, ba]",[aa]
(a*ba*b)*a*ba*,b*(ab*a)*b*,"[aa, aab]",[aaba]
(a|(b*bb))*,b*|a*|b*,"[, a, b]",[ab]
(a|baa)*,(a)*(b|aa)*(a)*(b|aa)*(a)*,"[baba, , bab, b, ba]",[babab]
b*a*,(a*)|(b+a+)*,"[a, ba]",[ab]
b*a*,((a+)+)|((?:)|(b+))+((?:)|((a*)+)),[a],"[ab, ab?]"
a(a|b)a(a|b)*,(a(a|b)a(a+b)*)*,"[aaaaabaaa, abaaabaaa, abaaaa, aaaaaa]","[aaaaaabaaab, abaaaabaaab]"
0*10*(10*10*)*,(0)*(111)*(1)*,"[, 1]",[10]
(a|baa)*,(a*)b*aa(a*),[aabaa],[aabaab]
(a*ba*b)*a*ba*,((a)*|(b))(bb|aa)*,[abbab],"[aba, abba]"
0*10*(10*10*)*,(((1?)*|(11?)*)|(111?)*)|0*,"[0, , 1]",[01]
b*a*,aa*|a*b*,"[, b]",[ba]
(a*ba*b)*a*ba*,(a|bb)*(b)+(a|bb)*,[babb],"[baba, bab]"
0*10*(10*10*)*,1(11)*|0*,[0],"[011, 01]"
(a|baa)*,(a|b)*baa+,[baa],[]
(a|baa)*,(a*baa*),[ba],[bab]
(a|b)(a|b)+aaa+,(a|b)(a|b)aa+,"[aaaa, bbaa]","[bbaab, aaaab]"
(a|baa)*,(a)(b)(aa*),[aba],[aa]
(0*10*10*)*|0*,0*0*|110*1,"[0, 111]",[01]
(a*ba*b)*a*ba*,a*(b*|bbb*)a*,"[, b, ba]",[bab]
(a*ba*b)*a*ba*,(a|b)(bb)*,[],"[aa, bb, ab, ba]"
0*10*(10*10*)*,0*1(11)*0*1*,"[11, 1, 101, 10]",[1010]
(a|baa)*,(a)*b*(a)(a),[aabaa],[aabaaa]
(a|(b*bb))*,(a)*bb*(a)*,"[b, ba]",[bab]
(0*10*10*)*|0*,(0*(1)0*(1)*)|(0*),"[11, , 1]",[110]
(a|baa)*,"(a*(ab{2,})*)*",[abb],[aba]
(a|(b*bb))*,(a|ab|ba)*,[a],"[abb, ab]"
(a*ba*b)*a*ba*,a*(b*|bb)a*(b|bb*)a*,"[baba, bab, b, ba]",[babab]
(a|b)*baa(a|b)*b,(a*b*)*bba(a*b*)*b,[bbab],[]
a(a|b)a(a|b)*,(aaa)*(aba)*(a+b)*,[],"[aaaba, aaabb, aaabbaa]"
(a|(b*bb))*,(a|b)*bb(a|b)*,[bb],[]
(ab|ba)*,(ab+ba)*(ba+ab)*,[abbbaab],"[aa, abb, ab, a]"
(a*ba*b)*a*ba*,b*a(b|ab*a)*,[a],[]
(0*10*10*)*|0*,((10*)1*)0*,"[110, 11, 1]",[0]
a(a|b)a(a|b)*,a(a+b)*a(a+b)*,"[aaaba, aaab]",[aaabab]
(a*ba*b)*a*ba*,a*(baaa*)*,[],"[bab, b, ba]"
(a*ba*b)*a*ba*,(a*b)+,[b],[]
(a|b)(a|b)+aaa+,aa|ab|ba|bbaaa+,"[aa, ab, abbaaa]","[aaa, abb]"
(a|baa)*,a*b*aa+,[aabaa],[aabaab]
(a|(b*bb))*,((a|b)*(bb)(a|b)*)*,[abb],[]
(a*ba*b)*a*ba*,a(ba|bb)*,[],"[aa, ab]"
(0*10*10*)*|0*,0*1(0*10*110*)*,[10111],[10110]
(ab|ba)*,(aa)*(bb)*,[abb],"[ab, a]"
(a*ba*b)*a*ba*,(a|b)+(a|b)*b,"[bb, ab]",[]
(0*10*10*)*|0*,0*1+(0*1+0*)*,[101],[]
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0*(10+)*1+)*|((0+1)*0)*|1,[],"[011, 01, 010]"
(a|(b*bb))*,(a*|(bb)*)b*,"[, b]",[ba]
(0*10*10*)*|0*,0*10*1*1*0,[1010],[10100]
(a*ba*b)*a*ba*,((a|bb)(a|b)(a|bb))+,[],"[aaaba, ababa, aaab, abab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0|1)*(01)(0|1)*(10)(0|1)*)*|((0|1)*(10)(0|1)*(01)(0|1)*)*,[01001],"[010011, 0100110]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(0*1+0*1+0*)|(1*0+1*0+1*),"[00, 01100101, 001, 011001, 00101, 0010, 001010, 01101, 01100, 0110010]",[0010101]
(a|b)(a|b)+aaa+,a|ba|ba|b*aaaa*,[aaa],"[aaabb, aaabba, aaab]"
(a*ba*b)*a*ba*,(a|ab+|b)+ab+,"[bab, aab]",[]
0*10*(10*10*)*,0*(1)*,"[, 1]",[10]
(a*ba*b)*a*ba*,(b|(ab|ba)+),[abbb],"[aa, abb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1+0+1+0+1+0+1+0+1+|0+1+0+1+0+1+0+1+0+|1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+|1+0+1+0+1+0+1+,"[01001001001, 0100101011, 010010101101101001010101001101, 01001001, 01001010110011011, 010010101101101001010101011, 0100100, 010010101100, 010010101101101001010101010, 0100101011001101, 01001010110011, 01001010110110, 0100101011011010010101010011, 0100101011011010010101010110, 0100101011011, 010010010, 010010010010, 0100101011011010010101010011010, 0100101011001100, 010010101100110110, 010010101101, 01001010110011001, 010010101100110, 01001010110110100101010100, 010010101101101001010101, 01001010110, 010010101101101001010101001, 01001010110110100101010101, 0100101011011010010101010, 0100100101, 0100100100, 0100100100101, 01001001010, 01001010110110100101010100110, 0100101011001]","[01001001001011010100110011101101, 01001001001010, 0100100100101101010011001110110101010010110, 010010010010110101, 010010010010110101001100111011010101001010]"
0*10*(10*10*)*,10*(10*)*,[1],[0]
001|1010|110,(110|10|0*)*,[],"[11, 111, 1]"
(a|(b*bb))*,(a+b)*(b+bb)*(a+b)*,[abbbab],"[a, ba]"
(a|(b*bb))*,b*b(a|b)*|(a|b)*bb*,[ab],[]
0*10*(10*10*)*,((1+)+)*|0*,"[0, , 1]",[01]
(a|baa)*,([b]*aa),[aa],[aaa]
(a|(b*bb))*,b*(ab+ba+b)*b*a*,"[aa, abbab, abbabb]",[aab]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0)|(1+1)|(0+0)|(1+0)|(0+1),"[001111, 0010]","[00101, 00100]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)?a*b(a?),"[aba, ab]","[abaa, abab]"
0*10*(10*10*)*,(0)*(1*)(0)*,"[, 1, 10]",[101]
1?(01)*0?,0?|0|1|(010)*(101)*|(01)*|(10)*,"[010010101, 0100101010101]","[00, 0100101011010110101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01*)(010)*|(10)*(101)*,"[001101101, 0010]",[000]
(a|baa)*,a*|(b*aa)*a*,[a],"[ab, aba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(0*1+))*|(0+(1*0*)0*)*,"[0, 101, 1011]",[01010]
(a|(b*bb))*,(a|b)*b+bb+(a|b)*,[bbb],[]
(a|b)(a|b)+aaa+,a*(b(aa+))*,[],"[bab, b, ba]"
(a|baa)*,b*aa,[aa],[aaa]
(a|(b*bb))*,a*bb*a*bb*a*,"[baba, bab]",[babab]
(a*ba*b)*a*ba*,(a*ba*ba*b)+|b,[abbb],[]
0*10*(10*10*)*,((1?|11?)|111?)*|0*,"[0, , 1]",[01]
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)(0|1)((0|1)?),"[000, 111, 0000, 1111]","[11111, 00000]"
(a|(b*bb))*,b*(a+b)*b*,"[abb, ab]",[abba]
(ab|ba)*,((a+b)(a+b))*(a+b)*,[],"[a, b]"
(a|baa)*,(a*)|(a*baa*),[ba],[bab]
(a*ba*b)*a*ba*,a*b(bb+|a*)*,[bbb],[bba]
(a|(b*bb))*,a*b*(bb)*b*a*,"[, b, ba]",[bab]
(a*ba*b)*a*ba*,(a*)b((a*)(b(a*b)b))+a*,[bbbb],[bbba]
(a|baa)*,"[ab]b+a{2,}","[abaa, bbaa]","[aa, ba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0*,[010],"[0101, 01010]"
(a*ba*b)*a*ba*,(ba*ba*ba*)*a*ba,[aba],"[ababaa, abaa, ababaab, ababaabb]"
(a*ba*b)*a*ba*,b*ab*(ab*ab*)*,[a],[]
(ab|ba)*,(a|b)b?,"[bb, ab, a, b]","[aa, ba]"
(a|b)(a|b)+aaa+,ab|ab+(a|b)*aaa,[],"[aa, abaaab]"
(a|baa)*,(a)*baa(a|b),"[baaa, baab]","[baaaa, baaba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1*),"[0, , 1]","[00, 01]"
(a|baa)*,[a-b]*[b]+a{2}[a-b]*,[baa],[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*,"[010011, 010110, 010010, 0100101, 0100100, 01011, 0101, 01010, 0100, 01001, 01001001, 010]","[0100100110, 0100100111101010]"
(ab|ba)*,(ab+ba)*,[],"[aa, abb, ab, a]"
(ab|ba)*,(ab+aa|bb+ba)*(a+b)*,[aab],"[aabbaabbb, aabbaabba, aabbaabb, aabb]"
(ab|ba)*,((ab|ba)(ab|ba)*(aa|ab|bb|ba)*)+(ab?),[],"[aa, ababb]"
(a|b)(a|b)+aaa+,(a+b+)|(b+a+)(aaa)+a*,"[ab, abaaaa]",[aba]
(0*10*10*)*|0*,0*(0+1+)*0*,"[0, ]",[01]
(a|(b*bb))*,(a+ab+b)*(ba+a)*,[],"[aaba, aabbbaabaab]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1*(0+1+0+)*1*|1*|0*,"[0101, 0100, 01001, 010]","[0100110, 01001110]"
(0*10*10*)*|0*,0*1(0*1)*,[1],[]
(a|b)(a|b)+aaa+,(b+)*(a+)*(b+)*(aaa+),[aaabaaa],[aaabaaab]
(a|b)*(bab)(a|b)*,(bab)*,[],"[a, b, ba]"
(0*10*10*)*|0*,(0*1+0*1+0*)*,"[01011, 0101, 01010]",[]
(ab|ba)*,(ab)*(ba)*(ab?)|(ba)*(ab)*(ba?),"[abbaa, abbaab, abbababaababb]","[aa, abbaabba, abbaabb]"
(a|b)(a|b)+aaa+,a*b*aaa,[aaabaaa],"[aaabaaab, aaabaaaa]"
(a|baa)*,((a|b)|[b]*aa),"[aa, a]","[aaa, aaba, aabb]"
(ab|ba)*,(aabb)*,[],"[aaa, aa, a, aab]"
0*10*(10*10*)*,(1(11)*)*0*1(11)*0*(1(11)*)*,"[011, 01, 0101, 010]",[01010]
(a*ba*b)*a*ba*,a*ba*(ba*b)(a*b*)*,[bbb],[]
(0*10*10*)*|0*,0*1+0*(1+)*0*,"[1, 101, 1010, 10]",[10101]
(0(0*|1+0)*)|(1(1*|0+1)*),(10*1)*|(01*0)*|0*|1*,"[00, 01101, 010]",[001]
(a|(b*bb))*,(a+b(b*))*,[ab],[abb]
(a|baa)*,b*ab*ab*,[aa],[aaa]
(ab|ba)*,(ab+ba)*(a+b+b?)+(a+b)?,[ab],[abb]
(a*ba*b)*a*ba*,(a|bb)b*(a|bb)b*,"[aa, abb]","[aaa, aabbb]"
(a|b)(a|b)+aaa+,a|ba*b*aaa,[a],"[aa, ab, abaaaba, abaaab, abaaabaa]"
(a*ba*b)*a*ba*,((a+ab+ba+bb)*b)*,[],"[aa, a, aaba, aab, aabbabb, aabba, aabbab, aabb]"
(a|(b*bb))*,a|b*,"[, a, b]",[aa]
(a*ba*b)*a*ba*,a*b+a*(bb)*,[babb],[baba]
(a*ba*b)*a*ba*,a*ab*(ab*ab*)*,[aa],"[aaba, aabb]"
0*10*(10*10*)*,1+,[1],[0]
(a|b)*baa(a|b)*b,[ab]*(baa)[a]*b*,"[baa, baab]",[]
(a|b)(a|b)+aaa+,a|b+a|b+a|b*a+a+a+a*,[aaa],[aaab]
(ab|ba)*,(ab+ba)*(a+b)*,[aab],"[aabbb, aabb]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+)*(0+1+)*,"[01, 0100, 010]",[]
(a*ba*b)*a*ba*,(a*ba*)(a*ba*ba*ba*)*,[],[bb]
(a|b)(a|b)+aaa+,((b)+(aaa+)),[baaa],[a]
(0|10*1)*,(0+1)*11(0+1)*,[],"[0, 110, 10]"
(a*ba*b)*a*ba*,b|(a*b?),"[, b]",[ba]
(a*ba*b)*a*ba*,a*|(bb)*b,[a],"[abb, ab]"
(a*ba*b)*a*ba*,a*b(ba*(b|a)a)*,[bbaa],"[bbaab, ba]"
(a|baa)*,a*|(?:a*|b([a]{2})+)*,"[a, baa?:]",[ab]
001|1010|110,(0|1)*01+(0|1),"[011, 010]",[]
(a|baa)*,(a|b)*(baa)+(a|b)*,[baa],[]
(a|baa)*,"(a*b+a{2,})*",[abaa],[abaab]
(a|(b*bb))*,(b+a)*(bb)*(b+a)*,[bb],[a]
((a|b)a*ba)*(((a|b)a*b)?),(a|ba*ba)*|(a|ba*b),[abbbb],"[abb, ab, abbb]"
(a|(b*bb))*,a*(b+)*,"[, b]",[ba]
a+b,ab*b,[ab],[aa]
(a|(b*bb))*,a+b*,"[ab, a]",[aba]
(0*10*10*)*|0*,(0+1)*,[],"[0, 1]"
0*10*(10*10*)*,(0*1|(11)*|(101)*|111|10),[01],"[011011111, 0110110, 011011, 010]"
1*(01*01*01*01*)*,(1*0)*,[],[1]
(a|baa)*,a|b*b(aa+),"[a, baa]",[aa]
(a|baa)*,a*|a*baa*|baa*,[ba],[bab]
(a|(b*bb))*,(b)*(a+b)(b)*,[ab],[aba]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*b)|((a|b)a*ba)*|((a|b)a*ba(a|b)a*b)*)?,[],"[bbabbabababbbabbb, bbabbaa, abaabaabb, abaababababbbaabbaa, abaabaa, abaabaab, abaababababbbaaba, bbabbaabb, bbabbabababbbabbbab, bbabbaab]"
(a|(b*bb))*,(bb)*(ab)*(bb)*,[abbb],"[aa, abbbb]"
0*10*(10*10*)*,((0*)1(0*))|0*,"[, 1]",[11]
(a*ba*b)*a*ba*,bb*b,[bb],[a]
(0(0*|1+0)*)|(1(1*|0+1)*),(0(0*(0*1+0+))*|1(1*|1*0+1+)*)?,[0010],[001010]
(a|(b*bb))*,(a+(bb))*a*(bb*)(a+(bb))*,"[ababb, ababbb]",[ababa]
(a|(b*bb))*,b*a*(b?)*a*b*,"[, aba, ab, a, abab]",[ababa]
(a*ba*b)*a*ba*,(ba*(bb)*)*,"[, b]",[a]
(0*10*10*)*|0*,0*1(0*10*11)*,[],"[101, 10110, 1011, 10]"
(a|b)*baa(a|b)*b,(a|b)*aab+(a|b)*b,[aabb],[]
0(0|1)*0,0*0|1*0*,"[0, ]",[01]
a+b,a(b)*,[a],[aa]
(a|(b*bb))*,(a|b)*b*b(a|b)*|(a|b)*bb*(a|b)*,[b],[]
(a|b)*baa(a|b)*b,(a*b*)*(baa)+(a*b*)b*,"[baa, baab]",[]
001|1010|110,1*0*,"[0, ]",[01]
(a|(b*bb))*,(a*b(b+)*a*)*,[ab],[]
(a*ba*b)*a*ba*,(a)*(b(bb)*)+,[b],[ba]
(a*ba*b)*a*ba*,(a*(b)((a)*bb)*(a)*(a*(b))*),[bbab],[]
(a|baa)*,a|b*b(aa*),"[a, ba]",[aa]
a+b,a(ab)*,[],"[aaa, aa]"
(a|b)*baa(a|b)*b,(a*b*)*baa(a*b*)b*,"[baa, baab]",[]
(a|baa)*,"[a-b](b)?a{2,}","[aaa, baa]","[aaab, baab]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0|1)(0|1)+(0|1),"[000, 111]",[]
(a|baa)*,(a|b)*b*aa+,[aa],[]
(a|baa)*,(a)*(b)*(a)*(a),[aba],[abab]
(a|b)(a|b)+aaa+,(a*baaa)*,[],"[aba, ab, a, abaab, abaa]"
0*10*(10*10*)*,1+(11*)+0,[110],[0]
(a*ba*b)*a*ba*,a*(b|bbb)*,"[, b]",[ba]
(a|(b*bb))*,(a+b)*b*bb*(a+b)*,[abab],"[a, babb]"
(a|(b*bb))*,b*|a*,"[, a, b]",[ab]
(a|baa)*,b*a+,[a],[ab]
