Regex,Attempt Regex,Positive Strings,Negative Strings
a(a|b)a(a|b)*,a+(a|b)+a+(b)*,"[aaba, aaaa, abba, abab]","[bb, aa, abb, ab, aab, ba]"
/#(/|a|b|##*(a|b))*##*/,(/#)|((a|b|/?)|#)|(#/),"[a, b, /]",[]
(ab|ba)*,a*b*(a|b)*,[ba],[]
(a*ba*b)*a*ba*,((a)*b(a)*(bb)*)*,"[bb, aba, aab]","[aa, a]"
(a|b)(a|b)+aaa+,(a+|b+)*aaa,"[babaabaaabaaa, aabaaabaaa, aaabaabaaabaaa, abaaaa]","[babaabaaab, aabaaaba, abaaaab, aaabaabaaabaaab]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0|1|0(0|1)*0|1(0|1)*1)*,[10],[]
b*a*,(a)*a*b*a*,"[bb, abaa]","[ababba, baab, bbab]"
(a*ba*b)*a*ba*,(a*ba*)*,"[bb, aba, aab]","[aa, a]"
(a|b)(a|b)+aaa+,(a|b)*aaaa*,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, abaaabaaaa]","[aabaaaba, babaabaaab, aaabaabaaaba, abaaabaaaaba]"
(a*ba*b)*a*ba*,(a*ba*)+,"[bb, aba]","[, a]"
0*10*(10*10*)*,(0*10*1*)*,"[11, 001, 010]","[00, 0]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*ba))|((a|b)a*b))*,"[bbaabab, abbbabbab, bbbbaaabab, ababaabaab, abbbaaabab, abaabab, bbbbabbab, bbabaabaab, abab, bbab]","[bbabaabaabb, bbbbaaa, abaababaa, abbbabbabaa, bbaababaa, abbbaaa, ababaa, ababaabaabb, bbbbabbabaa, bbabaa]"
a(a|b)a(a|b)*,(a(a|b)a(a|b)*)*,"[aaaa, abab]","[aa, abb, ab, aabb, ba]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*|aa|bb,"[baba, baabba, babaab, abbaba, aaaaaa, aabbbb, ababab, bbaabb, bbbbaa, baab, bbaa, bbbb]","[babaaa, bababb, aaabb, baabaaa, abaa, abbb, bbbbab, bbaaab, bbab, baaa, babb, bbba, aaba, bbaaba, bbbbba, baabbb]"
(ab|ba)*,(a*b*)(ab|ba|aa|ab)*,"[bb, babbabaaaaa, babaa, bababbaabaa, babbabaaaab, bababbaabab, babbaabba, ababbaaa, babbaaababa, ababbaab]","[babaabbaa, babbb, bbabbaa, bababbbba, babbaaabb, bababbaaba, babbaabbb, babbabaaaa, babbabb, ababbaa]"
(a|b)*baa(a|b)*b,(a|b)*(baa*)(a|b)*b,"[babaab, babb, ababab, bbab]","[babba, bb, babaa, abababa]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0|1)*(0(101)*0|1(010)*1|(1001)*|(0110)*)(0|1)*)*,[10],[]
(a|b)(a|b)+aaa+,(a|b)+a+a+a+,"[baaa, aaaabaaa, aabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa]","[aaaabaabaaab, baabaaaba, babaaaab, baaab, bbabaabaaab, baaabaabaaab, aaabaaaba, aaaabaaab, ababaabaaab, aabaaaab]"
(a|b)*baa(a|b)*b,(a*(b+a+)+b+),"[babaab, ababbab, bbab]","[bb, babaa, ababbaba]"
(a|b)*baa(a|b)*b,((a|b)*|(baa+))b,"[baab, bbab]","[baa, bbaba]"
(a*ba*b)*a*ba*,"(a*(b|bb{2,})*a*)+",[ba],[]
(0*10*10*)*|0*,0*(0|1)*,[10],[]
0*10*(10*10*)*,1*|((0|1)*1(0|1)*)*,"[11, 001, 010]","[0, 00]"
(0|1)(0|1)*,(0|1)|(0|1)*(0|1)*,[10],[]
0(0|1)*0,0+(0*1*0*)*,"[00, 01]","[, 11, 10]"
a(a|b)a(a|b)*,a(a|b)*a(a|b)*,"[aaa, aba, aab]","[bb, a, ab, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(0*1*0*)*1+)|(0*1*0*)*,[10],[]
(ab|ba)*,(a|b)*,[ba],[]
(ab|ba)*,(ab|ba)*|(ab|bb)*,"[baabba, babaab, abbbabab, abbbbbbb, abbaabab, abbababa, bbbbab, abab]","[babaaa, bababb, bbbbabaa, bbbbabba, abbaaaa, abbabbb, abaa, bbabaa, bbabba, bbbbaa, bbbbba, abbbaa, abbbba, baabbb, baabaa]"
(a|(b*bb))*,a*|(a|b)*bb+(a|b)*|(a|b)*b+b(a|b)*,"[bba, babbb, ababaabb]","[b, bab, ababaa]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaaa*,"[baaa, aabaaabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa, aaaa, babaaabaaaa]","[aaaabaabaaab, baabaaaba, baaab, bbabaabaaab, baaabaabaaab, aaabaaaba, aaaab, ababaabaaab, babaaabaaaab, aabaaabaaaab]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)((a*b)|(a*ba)))*)?,"[bbaabab, abbbabbab, bbbbaaabab, ababaabaab, abbbaaabab, abaabab, bbbbabbab, bbabaabaab, abab, bbab]","[bbbbaaa, bbabaabaabb, abaababaa, abbbabbabaa, bbaababaa, abbbaaa, ababaa, ababaabaabb, bbbbabbabaa, bbabaa]"
(0*10*10*)*|0*,(0*|1*0*1*)+,[10],[]
(a|(b*bb))*,((a|b)*bb(a|b)*)|a*,"[bba, babbb, bababb, abaabb]","[baba, b, bab, abaa]"
0(0|1)*0,0+(0|1)*,"[00, 01]","[, 11, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1((0|1)*1)*|0((0|1)*0)*)*,[10],[]
(a|b)*baa(a|b)*b,(a|b)*(baa)+(a|b)*,"[babaab, abaaa, bbabaa]","[baba, aba, bbab]"
(a|(b*bb))*,(a*(b*b)*a*)*,[ba],[]
(a|b)(a|b)+aaa+,(a|b)*a{3},"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[babaabaaab, aaabaabaaab, aabaaaba, aaabaaab, abaaaab]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)(a*))(ba))*(((a|b)(a*))(b|ba))*,"[abbbaaab, abbbabab, bbbbabab, bbbbaaab, ababaabaab, bbabaabaab, abaababb, abab, bbab, bbaababb]","[bbaababbaa, bbabaabaabb, bbbbaaa, abaababbaa, abbbababaa, abbbaaa, ababaa, ababaabaabb, bbabaa, bbbbababaa]"
(a|b)(a|b)+aaa+,((a+|b+)+)+aaa+,"[baaa, aaaabaaa, aabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa]","[baabaaaba, aaaabaabaaaba, aaaabaaaba, baaaba, bbabaabaaab, babaaaaba, aaabaaaba, baaabaabaaaba, ababaabaaab, aabaaaaba]"
(a|(b*bb))*,(a|b(b*))*,[ba],[]
(a|b)(a|b)+aaa+,(aa*|bb*)+aaa+,"[baaa, babaaa, aabaaa, bbabaabaaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, aaaabaabaaabaaaa, aaaa, baaabaabaaabaaaa]","[baabaaaba, baaab, bbabaabaaab, baaabaabaaabaaaab, aaabaaaba, aaaabaabaaabaaaab, aabaaab, aaaab, ababaabaaab, babaaab]"
(ab|ba)*,(aa|bb|ab|ba)*(aa|bb|ab|ba)*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(a|(b*bb))*,(a|(bb*))*,[ba],[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*|0*|1+(0*1*)*1+|0+(1*0*)*0+,"[1101, 0100, 101001, 011010]","[11010, 01101, 01001, 10100]"
(a|baa)*,[ab]*(baa)*,[ba],[]
(a*ba*b)*a*ba*,(a*ba*)+(a*ba*ba*)*,"[bb, aba]","[, a]"
(a|b)(a|b)+aaa+,(a|b)|(b|a)(a|b)*(a)(a)(a)(a*),"[babaaa, baaabaaa, abaaa, aaabaaa, baaabaabaaabaaa, baabaaabaaa, aaaabaabaaabaaa, aaaabbabaabaaabaaa, baabaaa, bbaaa, aabaaa, aabaaaa, babaaaa, aaabaaabaaa]","[baabaaaba, bab, bbaaaba, aaaabbabaabaaab, aab, aaabaaaba, abaaaba, aabaaaaba, aaab, baab, baaab, baaabaabaaabaaaba, babaaaaba, aaaabaabaaabaaaba]"
(a*ba*b)*a*ba*,(a|b)+(a|b)*,"[aba, b]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*01*)*(0*10*)*,[10],[]
0+1*,0*1*,[011],"[110, 101, 0100]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0*)|(1*)|(0+(1|0)*0+)|(1+(1|0)*1+),"[1101, 0100, 1001, 10101, 011010]","[100, 11010, 1010, 01101, 01001]"
(ab|ba)*,(ab|ba|aa|bb)*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
(a|baa)*,((b+a+a)*a*)*,"[bbaabaa, baaa, baabaa]","[baaab, bbaab, babb, baababa]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][0-1]*|[0101],"[1, 010]",[]
(a|b)(a|b)+aaa+,(aa+|bb+|ab+|ba+|a|b)+aaa,"[baaa, aabaaabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa, aaaa, babaaabaaaa]","[aabaaabaaaaba, baabaaaba, aaaabaabaaaba, baaaba, bbabaabaaab, aaabaaaba, aaaaba, baaabaabaaaba, babaaabaaaaba, ababaabaaab]"
(ab|ba)*,(ab|ba)*(aa+bb+ba+ab)*,"[abaabbbaabaabbbaab, aabbbaabaabbbaab, abbaba, aabbbaabaabbbaaab, baaabbbaabaabbbaabaabbbaab, aabbbaabaaabbbaab, aabbbbaabaabbbaab]","[baaabbbaabab, baaaba, abbbb, aabbbaabaabbbab, baaabba, aabbbaabaaa, aabbbaabaaba, aabbbaabaabbbaababa, abaabbbaabab, babb, baaabbbaabb, abaabbbaabb, abaabbbab, aabbbaabaabbbaabb, abaaba, aabbbbaabaabbb, abaabba, aabbbaabaabbbaaa, baaabbbab, aabbbaabaabba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(1+0+)*,"[1101, 1001, 0100, 10101, 011010]","[100, 11010, 1010, 01101, 01001]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+(1+0)*)|(1+(0+1)*))*,[10],[]
(ab|ba)*,(bb|aa|(aabb|abab|abba|baba|bbaa|baab)*)*((aa)|(bb)|(ab)|(ba))*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
b*a*,((a+)|(b*a*))*,[ba],[]
(a|baa)*,(a|(b*a(a)*))*,"[baa, bbaba]","[baab, bbab]"
(a|baa)*,((a)*(b+aa+))+|[a]*,"[bbaabaa, baaa, baabaa]","[bbaab, baababba, baaabab]"
0*10*(10*10*)*,(0*(10*1)*0*10*)*|(11),"[11, 001, 010]","[00, 0]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*(b|ba))*)?,"[bbaabab, abbbabbab, bbbbaaabab, ababaabaab, abbbaaabab, abaabab, bbbbabbab, bbabaabaab, abab, bbab]","[bbbbaaa, bbabaabaabb, abaababaa, abbbabbabaa, bbaababaa, abbbaaa, ababaa, ababaabaabb, bbbbabbabaa, bbabaa]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aa*,"[bbaba, aabaa, ababa, ba]","[bab, aabaab, abab, bbab]"
(a|b)(a|b)+aaa+,(aa|bb|ab|ba)+(a*a+a+),"[bbbaaaaaabbbaa, aaaaaabbaabbabaabaaa, abaaa, aaaaa, aaaabaaaabbaaa, bbbabbaabbaa, aaaabbabbaaa, bbaaaabaaabaabaaa, aaaaabaabaaabaaa, aabbaaabaaaaabaaabaa, aaaaaabaaabaabaaa, baaaa, bbaaaabbaabbabaabbaa, bbaaa, aaaabbaaa, aaaabaaaa, abbabbaabaaa, bbaabaaaa, bbaabaaaabbbaa, bbaabbaaa, bbbbaaabaaaaabaaabaa, bbaaabaabaaabbaa, aabaaaaaabbaaa, bbaabbabbbaa]","[aabbaaabaaaaabaaaba, bbbabbaab, bbbbaaabaaaaabaaaba, aaaaabaabaaab, aabaaaaaabb, bbaaaabaaabaabaaab, aaaabaaaabb, bbaabbaaab, aaaaab, bbaaab, bbaaaabbaabbabaab, aaaaaabaaabaabaaab, aaaabaaaab, aaaaaabbaabbabaab, aaaabbabb, bbaabaaaabb, bbbaaaaaabb, bbaaabaabaaab, abaaab, bbaabbabb, aaaabbaaab, bbaabaaaab, abbabbaab, baaaab]"
(a|b)(a|b)+aaa+,(a|b)*(a|b)*(aaa)*,[ba],[]
(a|b)*baa(a|b)*b,(a|b|baa+)+b,"[bb, bbaab, abaab, abbab]","[bba, abbaba, abaa, bbaa]"
(a|baa)*,(a*)+(a*|b+a+a)+(a*),"[bbaabaa, baaa, baabaa]","[babb, bbaab, baaaba, baababa]"
(ab|ba)*,(ab(ab)*|ba(ab)*)*((a|b)(a|b))*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, abbbaabaa, bbbaabaaa, bbbbaabaa]"
a+b,[ab]*(ab)[ab]*,"[baba, abb, aab]","[aa, a, ba]"
(a|(b*bb))*,(a|(b)*)*,[ba],[]
a+b,(a|b)*(b),"[baab, bbab]","[bbaba, baa]"
(a*ba*b)*a*ba*,(a*(ba*ba*)*ba*)*,"[bb, aba, aab]","[aa, a]"
(a|b)(a|b)+aaa+,(a|b)*,[ba],[]
(a*ba*b)*a*ba*,a*b|(a*ba*(bb)*a*)*,"[bb, aba, aab]","[aa, a]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|(0+1+)+0+|(1+0+)+1+,"[01010, 1101, 0110, 1001, 0100, 10101]","[011, 100, 0101, 11010, 1010, 01001]"
(a*ba*b)*a*ba*,a*b+(a|b(a)*b)*,"[bba, babbbb, babba, bbb, ababab]","[, babbb, ababa, babbab]"
0(0|1)*0,0*(0|1)*0*,[10],[]
(ab|ba)*,((aabb|abab|abba|bbaa|baba|baab)*(aa|ab|ba|bb)*)+((ab)?),"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(a|(b*bb))*,(a*|(bb*))*,[ba],[]
(a|b)(a|b)+aaa+,(a|b)*a{2}aa*,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[aabaaaba, babaabaaab, aaabaaabaa, aaabaabaaabaa, abaaaabaa]"
(ab|ba)*,(ab|ba|aabb|bbaa)*(aabb+bbaa+ab+ba)*,[],[]
(ab|ba)*,((a|b)|((a|b)(a|b)(a|b)))*|(ab|ba)*,[ba],[]
(ab|ba)*,(bb|aa|(abab|aabb)*)*((aa)|(bb)|(ab)|(ba))*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(ab|ba)*,(ab)*((a|b)(a|b))*,"[bbbbaabaab, bbbaabaa, abbbaabaaa]","[bbbaabaab, bbbaabaaa, abbbaabaa, bbbbaabaa]"
(a|(b*bb))*,(a*(b+a*b+)*a*)*,"[bababaab, babaa, bababba, babababbb]","[babaab, bababa, babab, bababaa]"
(a|b)(a|b)+aaa+,(a|b)+(a|b)+(a|b)*aaa*,"[aaaababaabaaa, baaa, bbbabaabaa, bbaababaabaaa, abaa, aaaa, bbaa, aababaabaa]","[aababaab, baaab, bbaab, abaab, aaaab, aaaababaabaaab, bbbabaab, bbaababaabaaab]"
(a|b)*baa(a|b)*b,(a|b|baa+)*b,"[baab, bbab]","[baa, bbaba]"
(ab|ba)*,(bb?|aa|(ab|ba)*)*((aa)?|(bb)|(ab)|(ba))*,"[aaba, abaaaa, abaaab, abbb]","[a, abaaa]"
(a|b)(a|b)+aaa+,(a|b)|(a|b)+(a|b)*aaa,"[babaaa, bbaaa, aabaaa, baaabaaa, abaaa, aaabaaa, baabaaabaaa, aaabaaabaaa, aaaabbabaabaaabaaa, aaaabaabaaabaaaa, baabaaa, baaabaabaaabaaaa]","[baabaaaba, bbaaabaa, bab, aaaabbabaabaaab, aab, aaabaaaba, aaaabaabaaabaaaabaa, aaab, aabaaabaa, baab, baaab, babaaabaa, baaabaabaaabaaaabaa, abaaabaa]"
a+b,[a]*[b]*,[abb],"[bba, bab, abaa]"
(ab|ba)*,((ab)|(ba))*|(a|b)((a|b)(a|b))*,"[baaaa, baaab, abbba, abbbb, babbbbb, abaabab, babbaba, abaaaaa, aabbbaabaab, aabbbaabaaa]","[abaababa, baaaaa, baaabb, baaaba, babbbbbb, babbbbba, aabbbaabaa, abbbaa, abbbbb, abbbba, abbbab, babbabab, babbabaa, abaaaaab, abaaaaaa, abaababb, baaaab]"
(ab|ba)*,(ab(a|b)*)*((a|b)(a|b))*,"[abb, aba, baaa, aabbba, aababb, aababa, aaaaaa, aaaaab, bbbbab, bbbbaa, bbab]","[baaaa, a, baaab, bbbba, bbabb, bbaba, aaaaa, aabbbab, aabab, aabbbaa]"
(a|b)(a|b)+aaa+,[ab]|[ab]+a{3},"[babaaa, baaabaaa, abaaa, aaabaaa, aaaabaabaaa, baabaaabaaa, aaaabbabaabaaabaaa, baabaaa, baaabaabaaa, bbaaa, aabaaa, aabaaabaaaa, aaabaaabaaa, babaaabaaaa]","[aaaabaabaaab, baabaaaba, bab, aaaabbabaabaaab, aab, aaabaaaba, aaab, bbaaab, baab, aabaaabaaaab, baaab, baaabaabaaab, abaaab, babaaabaaaab]"
(a|(b*bb))*,((a|b)*b?)*,[ba],[]
(a|b)(a|b)+aaa+,((a|b)+)aaa,"[baaa, aaaabaaa, aabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa]","[aaaabaabaaab, baabaaaba, babaaaab, baaab, bbabaabaaab, baaabaabaaab, aaabaaaba, aaaabaaab, ababaabaaab, aabaaaab]"
(a|b)*baa(a|b)*b,(a*b*)*(baa)*(a*b*)b,"[baab, bbab]","[baa, bbaba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1*0+1*0+1*)*|(0*1+0*1+0*)*,"[11, 101010100, 10101011, 101011, 1011, 01001, 0101011, 000, 011, 1010100, 100, 010100, 01011, 01010100, 10100, 010101011]","[01, 010101, 101010, 10]"
(a|b)(a|b)+aaa+,((a|b)+(aaa+)),"[baaa, aabaaabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa, aaaa, babaaabaaaa]","[aaaabaabaaab, baabaaaba, baaab, bbabaabaaab, baaabaabaaab, aaabaaaba, aaaab, ababaabaaab, babaaabaaaab, aabaaabaaaab]"
a+b,(a|a*)b,[ab],"[bbb, abaa]"
(a|b)(a|b)+aaa+,(((a)|(b))+)+(aaa)+,"[baaa, aaaabaaa, aabaaaa, bbabaabaaabaaa, aaaabaabaaa, baabaaabaaa, babaaaa, ababaabaaabaaa, aaabaaabaaa, baaabaabaaa]","[baabaaaba, aaaabaabaaabaa, bbabaabaaab, aaabaaaba, ababaabaaab, babaaaabaa, aaaabaaabaa, aabaaaabaa, baaabaa, baaabaabaaabaa]"
(a|b)(a|b)+aaa+,(a|b)(a|b)+aaa(a|b)*,"[baaaa, bbaaa, abaaa, aaaababaaaa, aaaaa, aaaabaaab, bbaababaaaa, bbaabaaab, bbbabaabaaa, aababaabaaa]","[bbaabaa, aababaab, baaa, aaaabaa, aaaababaa, bbaababaa, bbbabaab, abaa, aaaa, bbaa]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaa,"[baaa, babaaa, aabaaa, bbabaabaaabaaa, baabaaabaaa, ababaabaaabaaa, aaabaaabaaa, aaaabaabaaabaaaa, aaaa, baaabaabaaabaaaa]","[baabaaaba, baaab, bbabaabaaab, baaabaabaaabaaaab, aaabaaaba, aaaabaabaaabaaaab, aabaaab, aaaab, ababaabaaab, babaaab]"
(a|(b*bb))*,(a*|(b*b)*)*,[ba],[]
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*(b|ba))+)?,"[bbbbabb, ababaabaab, abaababab, bbbbaaaba, abbbabb, abbbaaaba, bbaababab, bbabaabaab, abab, bbab]","[bbaabababaa, bbabaabaabb, bbbbaaa, abaabababaa, abbbabbaa, bbbbabbaa, abbbaaa, ababaa, ababaabaabb, bbabaa]"
(a|b)(a|b)+aaa+,(a|b)|(a|b)*(aaa)a*,"[babaaa, aaabaabaaa, bbaaa, baaabbabaabaaabaaa, aaabaaabaaa, aabaabaaa, baabaaa, abaaabaaaa]","[abaaabaaaab, bab, aaabaabaaab, aaabaaaba, aabaaba, bbaaab, baaabbabaabaaab, baab, babaaab]"
(0|1)(0|1)*,[01]*,[10],[]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*ba)*((a|b)a*b)*,"[bbaabbb, bbabbaabbb, ababbabbbabab, ababbababbb, bbabbbb, abababaaabbb, bbabababbbab, bbabbababbb, bbabbabbbabab, bbabbbab, abbb, bbababbb, abababbb, ababbbab, bbbb, abbbbbaab, bbababaaabbb, abababaababbbabbb, bbbbbbaab, ababababbbab, ababbaabbb, abaabbb, ababbbb, bbababaababbbabbb]","[bbaabbbb, bbababbbb, abababbba, abbbbbaa, bbbbbbaa, bbabababbbabb, ababababbbaba, ababbbba, bbababaababbbabbbb, bbabbbba, bbabbbabb, ababbabbbababa, bbabbabbbababb, abababaababbbabbba, bbabbababbbb, bbababaaa, abababaaa, abbba, abbbb, ababbaabbba, ababbababbba, bbabbbaba, bbbbb, bbbba, ababbbabb, ababbbaba, bbabbaabbbb, abaabbba]"
(a|b)(a|b)+aaa+,(a|b)*aaa(a)*,"[babaabaaabaaa, aaabaabaaa, aabaaabaaa, aaabaaa, abaaaa]","[babaabaaab, aaabaabaaab, aabaaaba, aaabaaab, abaaaab]"
(a|b)(a|b)+aaa+,(a|b)+(a|b)*aaa*,"[bbabaabaa, baa, aaababaa, aaabaaa, baababaa, ababaabaa]","[baaba, bbabaab, aaabaaaba, baababaaba, ababaab, aaababaaba]"
a+b,[a]*[b],[ab],"[bb, ababa]"
