Regex,Attempt Regex,Positive Strings,Negative Strings
(a*ba*b)*a*ba*,(a|ab*b)*ba*,"[aaba, ab, aba, abaa, abba, abbba, abbbba, b, ba]",[]
(a|(b*bb))*,(a|b)(a|bb)*,"[a, aa, aaa, abb, b, ba]",[]
(a|(b*bb))*,(bb*)*,"[, b, bb, bbb, bbbb]",[]
(a|(b*bb))*,b*|(a*b*),"[, a, aab, ab, abb, b, bb]",[]
(a*ba*b)*a*ba*,a*b(a*ab*b)*a*,"[aabaabba, aba, abaaabba, abaaba, abaabb, abaabba, abaabbaa, abaabbaabba, abaabbba, ababba, b, baabba]",[]
(a*ba*b)*a*ba*,a*b(a|b){2},"[aabaa, abaa, abbb, baa, bab, bbb]","[aba, abaaa]"
(a|b)*baa(a|b)*b,(a|b)*b(aa*)b,"[aabaab, abaaab, abaab, abab, baab, bab, bbaab]",[]
(a|(b*bb))*,a*(bb)*(a+b)*,"[, aab, aabbab, abb, abbaab, abbab, abbabab, abbbbab, bbab]",[abbb]
(a*ba*b)*a*ba*,a*b(bb)*(a+b(bb)*)*a*,"[aabbbabbba, ababbba, abbba, abbbaabbba, abbbaba, abbbabbb, abbbabbba, abbbabbbaa, abbbabbbabbba, abbbabbbbba, abbbbbabbba, b, bbbabbba]",[abbbbbba]
(a|b)(a|b)+aaa+,a|b+a|b+a{3}a*,"[a, ba, baaa, baaaa, baaaaa, bba, bbaaaa]",[aaaa]
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|((01+0)*(10+1)*)*,"[, 0, 00, 010, 010010101, 0101001, 010101, 010101010101, 010101101, 0110101, 1, 101, 11]","[00101, 01011]"
b*a*,a*|b*|(ba)*,"[, a, aa, b, ba, baba, bb]",[]
(a|baa)*,((b)(a)(a)*(a*))*,"[, baa, baaa, baaaa, baaabaaa]",[]
b*a*,((a*)(b*)(a+))|((a+)(b*)(a*)),"[a, aa, aaba, ab, aba, abaa, abba, ba]",[]
(a|baa)*,(a|b)*baaa*,"[aabaaa, abaa, abaaa, abaaaa, baa, baaa, bbaaa]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+0)|(1+0+1))*,"[, 0010, 010, 010010, 0110, 1001, 101, 1101]","[00, 01, 10, 11]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|ba*b)*a)*)?,"[, a, aa, aaa, aaaa, baaba, baba, bba]",[]
(a*ba*b)*a*ba*,(a*b{1})?((a*b{2})*(b{1}a*b{1})*)*,"[, aababbbab, aabbbab, ab, abaabbbab, ababb, ababbabbbab, ababbbaab, ababbbab, ababbbababbbab, ababbbabbab, ababbbb, abbab, abbabbbab, abbbab, abbbbab, babbbab]","[abababbbab, ababbab, ababbba, ababbbabb, ababbbbab]"
(a|b)*baa(a|b)*b,a|ba*b*(baa)b,"[a, baabbaab, babaab, babbaab, babbbaab, bbaab, bbbaab]",[]
(a*ba*b)*a*ba*,(a|(ba*b)*b(a|(ba*b))),"[a, ba, baabba, babba, babbabba, babbbaab, babbbab, babbbb, bbb, bbba]",[]
0(0|1)*0,0*0*|1*0*,"[, 0, 00, 000, 1, 10, 100, 110]",[]
0*10*(10*10*)*,(0*10*10*10*)*,"[, 00101010, 01001010, 01010010, 010101, 0101010, 01010100, 01010100101010, 010110, 011010, 101010]",[]
(a*ba*b)*a*ba*,a*(bb)*b*a*,"[, aabbba, aba, abba, abbb, abbba, abbbaa, abbbba, abbbbba, bbba]",[]
0(0|1)*0,0*,"[, 0, 00]",[]
(a|(b*bb))*,(bb|a)*b*,"[, ab, b, bb, bbb, bbbb, bbbbb]",[]
(a|baa)*,a|(b|aa*),"[a, aa, aaa, b]",[]
(a|(b*bb))*,(a+b)*(bb)*(a+b)*,"[, aabbbab, abab, ababbbab, abbb, abbbaab, abbbab, abbbabab, abbbbbab, bbab]","[abbbb, bbbab]"
0*10*(10*10*)*,0*1+0*1*0*,"[0010, 001010, 0100, 010010, 0101, 01010, 010100, 010110, 0110, 011010, 1, 1010]",[]
(a*ba*b)*a*ba*,((aa)*[b](bb)*)?,"[, aaaabbb, aab, aabbb, aabbbbb, bbb]",[aabbbaabbb]
(ab|ba)*,(ab)*|(aa|ab|bb)*,"[, aa, aaaa, ab, abab, bb]",[]
(a|baa)*,((a)*(b+aa)+)+|[a]*,"[, a, aa, aaa, aabaa, abaa, abaaabaa, abaabaa, abbaa, baa]",[]
(a|(b*bb))*,(a)*b*(b+bb)*b*(a)*,"[, aabbbbba, abba, abbbba, abbbbb, abbbbba, abbbbbaa, abbbbbba, abbbbbbbba, bbbbba]",[]
(a*ba*b)*a*ba*,b(b)*|(b)*b,"[b, bb, bbb]",[]
(a*ba*b)*a*ba*,a*ba*(bb)*a*b*,"[aababbab, abaab, abaabbab, ababba, ababbaab, ababbab, ababbabb, ababbb, ababbbbab, abbbab, b, babbab]",[]
(ab|ba)*,(ab+ba)(ab+ba)*(aa+bb+ab+ba)*,"[abba, abbaaabbabba, abbaabba, abbaabbaaaabbabba, abbaabbaaabbabba, abbaabbaaabbabbaaabbabba, abbaabbaaabbabbba, abbaabbaaabbbabba, abbaabbaabbaaabbabba, abbaabbbaaabbabba, abbbaabbaaabbabba]","[abaabbaaabbabba, abbaabaaabbabba, abbaabbaaababba, abbaabbaaabbaba, abbaabbaabbabba]"
a(a|b)a(a|b)*,a|(a+b)|a(a+b)*,"[a, aaab, aab, aabab, ab]",[b]
(a|(b*bb))*,a*b*a*,"[, aa, aaba, ab, aba, abaa, abba, ba]",[]
((a|b)a*ba)*(((a|b)a*b)?),(a?)|(((a|b)a*b)|((a|b)a*ba)*),"[, a, aaab, aaaba, aab, aaba, aabaaaba, ab, aba, bab, baba, bb]",[aa]
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0*1+)|(0+1*0+)|1*|0*,"[, 0, 00, 0010, 010, 0100, 0110, 1, 1001, 101, 1011, 11, 1101]","[01, 10]"
(a|b)*(bab)(a|b)*,(a|b)*aba(a|b)*,"[aaabaa, aaba, aabaa, aabaaa, aabab, aba, abaa, babaa]",[]
(a|baa)*,((a)*|(b))(a)(a)*,"[a, aa, aaa, aaaa, ba, baa]",[]
(a|(b*bb))*,(a)*b*(ba+ab+b)*b*(a)*,"[, aabbaabbba, abaabbba, abba, abbaaabbba, abbaabba, abbaabbb, abbaabbba, abbaabbbaa, abbaabbbaabbba, abbaabbbba, abbbaabbba, bbaabbba]",[abbabbba]
(a|(b*bb))*,b*b,"[b, bb, bbb]",[]
(a|(b*bb))*,b*bb*,"[b, bb, bbb, bbbb]",[]
(a*ba*b)*a*ba*,a*|b(ab*ab*)*,"[, a, aa, b, baab, baba, babab, babababab, bababb, babbab]",[]
a(a|b)a(a|b)*,aa+ba,"[aaaba, aaba]",[aba]
(0|1)(0|1)|(0|1)(0|1)(0|1),((0*1+0*1*)+)+,"[001, 00101, 010, 01001, 0101, 01010101, 01011, 011, 01101, 1, 101]",[]
(a|baa)*,(a*(baa*)),"[aabaa, aba, abaa, abaaa, ba, baa]",[]
(ab|ba)*,((aa)*|(bb)*)(aa|bb)*,"[, aa, aaaa, aaaaaa, aabb, bbaa, bbbbaa]",[]
0*10*(10*10*)*,(0)*(111)*(1)*(0)*,"[, 0011110, 010, 01110, 01111, 011110, 0111100, 0111110, 011111110, 11110]",[]
(a|baa)*,a*b*aaa*,"[aa, aaaa, aabaaa, abaa, abaaa, abaaaa, abbaaa, baaa]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((01)0*(10))*|(0*1*0*)),"[, 00, 0010, 01, 010, 0100, 010010, 01010, 0101001010, 0110, 10]",[]
(a*ba*b)*a*ba*,(a*ba*(bb)*a*)|(a*bba*(b)*a*)*,"[, aababba, aabbaba, abaa, abaabba, ababb, ababba, ababbaa, ababbbba, abbaa, abbaaba, abbab, abbaba, abbabaa, abbabaabbaba, abbabba, abbba, b, babba, bbaba]",[]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)(a*)b)*|((a|b)(a*)ba*),"[, aaab, aaaba, aab, aaba, aabaa, aabaab, ab, aba, bab, baba, bb]",[]
(a|baa)*,(a)*|(b)(a)(a)*,"[, a, aa, ba, baa, baaa]",[]
(a|(b*bb))*,(b*b)|(a*),"[, a, aa, b, bb, bbb]",[]
(0*10*10*)*|0*,0*1(0*1+0*)*,"[001010, 01, 010010, 0101, 01010, 010100, 01010010, 010110, 0110, 1, 1010]",[0100]
(a|(b*bb))*,a*(b+a)*(bb+bbb)*(b+a)*,"[, aababbbbbba, aabbbbbba, ababa, abababbbbbba, ababbbbb, ababbbbba, ababbbbbba, ababbbbbbaba, ababbbbbbba, ababbbbbbbbbbba, abbabbbbbba, abbbbbba, babbbbbba]",[]
(ab|ba)*,((ab|ba)+(aa|bb|ba|ab)*),"[ab, abaa, abaaaa, abab, ababaa, abba, abbb, ba, baaa]",[aa]
(a|(b*bb))*,(a|b)*b*b|bb*(a|b)*,"[aabb, ab, abb, abbb, b, ba, bb, bba, bbaa, bbb, bbba]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0*(10+)*1+)*|((0+1)*0)*,"[, 0, 0010, 010, 010010, 01010, 100101, 101, 101001, 10101, 1010101, 101011, 1010110101, 1011, 1101, 110101]","[0101, 10, 1010]"
(a|(b*bb))*,(a+b|b)*,"[, aab, ab, abab, b]",[]
(0*10*10*)*|0*,(0|1)*1,"[001, 01, 1, 11]",[]
(a|(b*bb))*,b*(ba+ab)*b*(a)*,"[, baabba, bba, bbaaabba, bbaaba, bbaabb, bbaabba, bbaabbaa, bbaabbaabba, bbaabbba, bbbaabba]",[bbabba]
b*a*,(b*a+)*,"[, a, ba, baa, baba, bba]",[b]
(a*ba*b)*a*ba*,b*a(b*ab*a)*b*,"[a, ababab, baabab, bab, babaab, bababa, bababab, bababababab, babababb, bababbab, babbabab, bbababab]",[]
(a|baa)*,a*|a*b*aa,"[, a, aa, aaa, aabaa, abaa, abbaa, baa]",[]
(a*ba*b)*a*ba*,a*b(ab*b|a)*,"[aababb, ab, aba, abab, ababb, ababbabb, ababbb, b, babb]",[]
0*10*(10*10*)*,((1?|11?)|111?)|0*,"[, 0, 00, 1, 11, 111]",[1111]
(a|b)(a|b)+aaa+,(a|b{2})+a{3}a*,"[aaaa, aaaaa, aaaaaa, bbaaa, bbaaaa]","[baaaa, bbbaaaa]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|((0+1+0+)*(1+0+1+)*)*,"[, 0, 00, 0010101, 010, 0100101, 010010101, 0101001, 010101, 010101010101, 0101011, 010101101, 0101101, 0110101, 1, 101, 11]","[00101, 01001, 01010, 01011, 01101, 10101]"
(a|b)(a|b)+aaa+,a|b(ab|aa|ba|bb)*(aaa)*,"[a, b, baaa, baaaaa, bab, babaaa, babaaaaaa, bababaaa, bbaaaa, bbbaaa]",[]
(a*ba*b)*a*ba*,(a)*b(a*b+a*b+)*,"[aababab, ab, abaabab, ababaab, ababab, ababababab, abababb, ababb, ababbab, abbab, b, babab]","[abaab, ababa]"
(a|baa)*,(b|a)*baaa*,"[abaaa, baa, baaa, bbaa, bbaaa, bbaaaa, bbbaaa]",[]
(0*10*10*)*|0*,0*11*,"[0011, 01, 011, 0111, 1, 11]",[]
(a|b)(a|b)+aaa+,a|b+(a|b)+aaa,"[a, baaaa, baaaaa, bbaaa, bbaaaa]","[aaaa, baaa]"
a(a|b)a(a|b)*,a(a|b)(a+b)*,"[aa, aaaab, aaab, aaabab, ab, abab]",[aab]
(a*ba*b)*a*ba*,(b(aa)*(bb)*)*,"[, baa, baaaabb, baabb, baabbbaabb, baabbbb, bbb]",[]
(a|baa)*,(a*b*aa+),"[aa, aaa, aabaa, abaa, abaaa, abbaa, baa]",[aba]
(a|b)(a|b)+aaa+,(a+b)*aaa|(b+a)*aaa,"[aaa, aabaaa, abaaa, ababaaa, baaaa, babaaaa, bbaaaa]","[aaaa, baaa]"
(a|baa)*,(a*)|(a*baa*)|(baa*)*,"[, a, aa, aabaa, aba, abaa, abaaa, ba, baa, baaa, baabaa]",[]
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*,"[, aa, aaaa, aaaaaa, aabb, aabbbb, bbaa, bbbbaa]",[]
(a|baa)*,a*|(?:a*|(b[a]{2}))*,"[, a, aa, baa, baaa]",[ba]
(0*10*10*)*|0*,(0+1)*(1+1)*,"[, 00111, 01, 010111, 0111, 01111, 011111, 11, 111]",[011]
(a*ba*b)*a*ba*,a|b*(b(bb)*)a*,"[a, b, bba, bbba, bbbb, bbbba, bbbbaa, bbbbba, bbbbbba]",[]
(a*ba*b)*a*ba*,b*(ab*a)*b*,"[, abab, baab, baba, babaabab, babab, bababb, babbab, bb, bbabab]",[]
(a|(b*bb))*,b*|a*|b*,"[, a, aa, b, bb]",[]
(a|baa)*,(a)*(b|aa)*(a)*(b|aa)*(a)*,"[, aaaaba, aaba, aababa, abaa, abaaaa, abaaba, abab, ababa, ababaa, ababba, abba, abbaba, baba]",[]
b*a*,(a*)|(b+a+)*,"[, a, aa, ba, baa, baba, bba]",[b]
b*a*,((a+)+)|((?:)|(b+))+((?:)|((a*)+)),[],[]
a(a|b)a(a|b)*,(a(a|b)a(a+b)*)*,"[, aaa, aaaaab, aaaab, aaaabaaaab, aaaabab, abaab]",[aaab]
0*10*(10*10*)*,(0)*(111)*(1)*,"[, 001111, 01, 0111, 01111, 011111, 01111111, 1111]",[]
(a|baa)*,(a*)b*aa(a*),"[aa, aaaa, aabaaa, abaa, abaaa, abaaaa, abbaaa, baaa]",[]
(a*ba*b)*a*ba*,((a)*|(b))(bb|aa)*,"[, a, aaa, aabb, abb, abbbb, b, bb, bbb]",[]
0*10*(10*10*)*,(((1?)*|(11?)*)|(111?)*)|0*,"[, 0, 00, 1, 11, 111, 1111, 111111]",[]
b*a*,aa*|a*b*,"[, a, aa, aaa, aab, ab, abb, b]",[]
(a*ba*b)*a*ba*,(a|bb)*(b)+(a|bb)*,"[aaba, ab, aba, abaa, abba, abbb, b, ba, bbba]",[aa]
0*10*(10*10*)*,1(11)*|0*,"[, 0, 00, 1, 111, 11111]",[]
(a|baa)*,(a|b)*baa+,"[aabaa, abaa, abaaa, baa, bbaa]",[aba]
(a|baa)*,(a*baa*),"[aabaa, aba, abaa, abaaa, ba, baa]",[]
(a|b)(a|b)+aaa+,(a|b)(a|b)aa+,"[aaaa, aaaaa, abaa, baaa]",[aaa]
(a|baa)*,(a)(b)(aa*),"[aba, abaa, abaaa]",[]
(0*10*10*)*|0*,0*0*|110*1,"[, 0, 00, 000, 11001, 1101, 111]",[]
(a*ba*b)*a*ba*,a*(b*|bbb*)a*,"[, aa, aaba, ab, aba, abaa, abba, abbba, abbbba, ba, bb]",[]
(a*ba*b)*a*ba*,(a|b)(bb)*,"[a, abb, abbbb, b, bbb]",[]
0*10*(10*10*)*,0*1(11)*0*1*,"[0011101, 0101, 01110, 0111001, 011101, 0111011, 01111, 01111101, 1, 11101]",[]
(a|baa)*,(a)*b*(a)(a),"[aa, aaa, aabaa, abaa, abbaa, baa]",[]
(a|(b*bb))*,(a)*bb*(a)*,"[aabba, aba, abb, abba, abbaa, abbba, b, bba]",[]
(0*10*10*)*|0*,(0*(1)0*(1)*)|(0*),"[, 0, 00, 00101, 010, 01001, 0101, 01011, 011, 1, 101]",[]
(a|baa)*,"(a*(ab{2,})*)*","[, a, aaabb, aabb, aabbaabb, aabbabb, abb]",[aab]
(a|(b*bb))*,(a|ab|ba)*,"[, a, aa, ab, ba]",[]
(a*ba*b)*a*ba*,a*(b*|bb)a*(b|bb*)a*,"[aaba, aababa, abaaba, abab, ababa, ababaa, ababba, ababbba, abba, abbaba, b, baba, bbb]",[]
(a|b)*baa(a|b)*b,(a*b*)*bba(a*b*)*b,"[aabbbaabb, ababbbaabb, abbaabb, abbbaaabb, abbbaab, abbbaababb, abbbaabb, abbbaabbb, abbbab, abbbabb, abbbbaabb, bbaabb, bbab, bbbaabb]",[]
a(a|b)a(a|b)*,(aaa)*(aba)*(a+b)*,"[, aaaaaaabaab, aaaab, aaaaba, aaaabaaab, aaaabaab, aaaabaabaab, aaaabaabab, aaaabab, abaab]",[]
(a|(b*bb))*,(a|b)*bb(a|b)*,"[aabba, abb, abba, abbaa, abbb, bb, bba, bbba]",[]
(ab|ba)*,(ab+ba)*(ba+ab)*,"[, abba, abbaabbabaab, abbabaaab, abbabaab, abbabaabbaab, abbbabaab, baab]","[ababaab, abbabab]"
(a*ba*b)*a*ba*,b*a(b|ab*a)*,"[a, ab, ba, baaa, baaba, baabba, bab, babb, bbab]",[]
(0*10*10*)*|0*,((10*)1*)0*,"[1, 100, 10010, 101, 1010, 10100, 10110, 110]",[]
a(a|b)a(a|b)*,a(a+b)*a(a+b)*,"[aa, aaab, aaabaab, aaba, aabaaab, aabaab, aabaabab, aababaab]","[aabab, abaab]"
(a*ba*b)*a*ba*,a*(baaa*)*,"[, a, aabaaa, abaa, abaaa, abaaaa, abaaabaaa, baaa]",[]
(a*ba*b)*a*ba*,(a*b)+,"[aab, ab, abab, b]",[]
(a|b)(a|b)+aaa+,aa|ab|ba|bbaaa+,"[aa, ab, ba, bbaaa, bbaaaa]",[bbaa]
(a|baa)*,a*b*aa+,"[aa, aaa, aabaa, abaa, abaaa, abbaa, baa]",[aba]
(a|(b*bb))*,((a|b)*(bb)(a|b)*)*,"[, aabba, abb, abba, abbaa, abbaabba, abbb, bba, bbba]",[]
(a*ba*b)*a*ba*,a(ba|bb)*,"[a, aba, ababa, abb]",[]
(0*10*10*)*|0*,0*1(0*10*110*)*,"[001010110, 01, 010010110, 010100110, 0101011, 01010110, 010101100, 01010110010110, 0101110, 0110110, 1, 1010110]",[]
(ab|ba)*,(aa)*(bb)*,"[, aa, aaaabb, aabb, aabbbb, bb]",[]
(a*ba*b)*a*ba*,(a|b)+(a|b)*b,"[aaab, aab, ab, abb, bab, bb]",[]
(0*10*10*)*|0*,0*1+(0*1+0*)*,"[001010, 01, 010010, 0101, 01010, 010100, 01010010, 010110, 0110, 011010, 1, 1010]","[0010, 0100]"
(0(0*|1+0)*)|(1(1*|0+1)*),(1+0*(10+)*1+)*|((0+1)*0)*|1,"[, 0, 0010, 010, 010010, 01010, 1, 100101, 101, 101001, 10101, 1010101, 101011, 1010110101, 1011, 1101, 110101]","[0101, 10, 1010]"
(a|(b*bb))*,(a*|(bb)*)b*,"[, a, aab, ab, abb, b, bbb, bbbbb]",[]
(0*10*10*)*|0*,0*10*1*1*0,"[0010110, 0100110, 01010, 010110, 0101110, 01110, 10, 10110]",[]
(a*ba*b)*a*ba*,((a|bb)(a|b)(a|bb))+,"[aaa, aaaaaa, aabb, aba, bbaa]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0|1)*(01)(0|1)*(10)(0|1)*)*|((0|1)*(10)(0|1)*(01)(0|1)*)*,"[, 00010100, 00100010, 00100100, 001010, 0010100, 00101000, 00101000010100, 0010101, 001100, 0011100, 01000010, 010001, 0100010, 01000100, 01000100100010, 0100011, 010010, 010100, 0101010, 100010, 1010100, 1100010]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(0*1+0*1+0*)|(1*0+1*0+1*),"[, 0, 00, 0010, 001010, 0100, 010010, 0101, 01010, 010100, 010110, 0110, 011010, 1, 1001, 100101, 1010, 101001, 10101, 101011, 1011, 101101, 11, 1101, 110101]",[]
(a|b)(a|b)+aaa+,a|ba|ba|b*aaaa*,"[a, aaa, aaaa, ba, baaa, baaaa, baaaaa, bbaaaa]",[]
(a*ba*b)*a*ba*,(a|ab+|b)+ab+,"[aaab, aab, aabb, abab, abbab, bab]","[aa, ab]"
0*10*(10*10*)*,0*(1)*,"[, 0, 001, 01, 011, 1]",[]
(a*ba*b)*a*ba*,(b|(ab|ba)+),"[ab, abab, b, ba]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1+0+1+0+1+0+1+0+1+|0+1+0+1+0+1+0+1+0+|1*(0+1+0+)*1*|0*(1+0+1+)*0*|1*|0*|0+1+0+1+0+1+0+|1+0+1+0+1+0+1+,"[, 0, 00, 0010, 001010, 00101010, 0010101010, 0100, 010010, 01001010, 0100101010, 0101, 01010, 010100, 01010010, 0101001010, 0101010, 01010100, 0101010010, 010101010, 0101010100, 0101010110, 01010110, 0101011010, 010110, 01011010, 0101101010, 0110, 011010, 01101010, 0110101010, 1, 1001, 100101, 10010101, 1001010101, 1010, 101001, 10100101, 1010010101, 10101, 10101001, 1010100101, 1010101, 1010101001, 101010101, 1010101011, 10101011, 1010101101, 101011, 10101101, 1010110101, 1011, 101101, 10110101, 1011010101, 11, 1101, 110101, 11010101, 1101010101]","[010101, 01010101, 101010, 10101010]"
0*10*(10*10*)*,10*(10*)*,"[1, 10, 10010, 101, 1010, 10100, 101010, 110]",[]
001|1010|110,(110|10|0*)*,"[, 0, 00, 10, 110, 110110]",[]
(a|(b*bb))*,(a+b)*(b+bb)*(a+b)*,"[, aabbbbab, abab, ababbbbab, abbbb, abbbbaab, abbbbab, abbbbabab, abbbbb, abbbbbab, abbbbbbbab, bbbab, bbbbab]",[abbbab]
(a|(b*bb))*,b*b(a|b)*|(a|b)*bb*,"[aabb, ab, abb, abbb, b, ba, bb, bba, bbaa, bbb, bbba]",[]
0*10*(10*10*)*,((1+)+)*|0*,"[, 0, 00, 1, 11]",[]
(a|baa)*,([b]*aa),"[aa, baa, bbaa]",[]
(a|(b*bb))*,b*(ab+ba+b)*b*a*,"[, abbabba, babbaabba, babbaba, babbababbabba, babbabb, babbabba, babbabbaa, babbabbba, babbbabba, bba, bbabbabba]","[bababba, babbbba]"
(0|1)(0|1)|(0|1)(0|1)(0|1),(0+1+0)|(1+1+0)|(1+1)|(0+0)|(1+0)|(0+1),"[00, 000, 001, 0010, 01, 010, 0110, 10, 11, 110, 111, 1110]","[0, 1]"
((a|b)a*ba)*(((a|b)a*b)?),(a|b)?a*b(a?),"[aaaba, aab, aaba, aba, b, baba]",[aabaa]
0*10*(10*10*)*,(0)*(1*)(0)*,"[, 00, 0010, 01, 010, 0100, 0110, 10]",[]
1?(01)*0?,0?|0|1|(010)*(101)*|(01)*|(10)*,"[, 0, 01, 010, 010010101, 0101, 010101, 010101101, 1, 10, 101, 1010]",[00]
