Regex,Attempt Regex,Positive Strings,Negative Strings
(0|10*1)*,(0|(101)*)*,"[, 0, 00, 101, 101101]",[]
(0|10*1)*,(0|(11))*,"[, 0, 00, 11]",[]
0(0|1)*0,0+(1+(0|1)*1+)*0+,"[00, 001010, 010010, 01010, 010100, 010110, 01011010, 0110, 011010, 01110]","[0010, 0100, 0101, 1010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(((0+)1(0+))*),"[, 0, 00, 0010, 010, 0100, 010010]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1(0*1*)*1|0(0*1*)*0,"[00, 000, 00010, 0010, 001010, 00110, 010, 10011, 101, 101011, 1011, 10111, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1(0*1*)*1|0(0*1*)*0)?,"[, 00, 000, 00010, 0010, 001010, 00110, 010, 10011, 101, 101011, 1011, 10111, 10111011, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+|0+)|(1+0+1(1|(0+1))*)|(0+1+0(0|(1+0))*),"[0, 00, 000, 00100, 010, 0100, 01000, 01010, 010110, 01100, 1, 10011, 101, 101001, 10101, 1011, 10111, 11, 11011, 111]","[, 011, 100]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+0)*|(10+1)*,"[, 010, 010010, 0110, 1001, 101, 101101]","[00, 11]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01*0)*0*|1*(10*1)*1*,"[, 00, 0000, 000100, 0010, 00100, 001000, 00100100, 001100, 0100, 1011, 11, 110011, 1101, 11011, 11011011, 110111, 111011, 1111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1(01*0)*1)*|(0*(01*0)*0*)*|(0(10*1)*0)*|(1*(10*1)*1*)*,"[, 00, 0000, 000100, 0010, 00100, 001000, 0010000100, 00100100, 001100, 0100, 010010, 01010, 0101001010, 01011010, 0110, 1001, 10100101, 10101, 1010110101, 1011, 101101, 11, 110011, 1101, 11011, 11011011, 110111, 1101111011, 111011, 1111]",[]
(0|10*1)*,((0*10*)(0*10*))*,"[, 0010010, 0100010, 01001, 010010, 0100100, 010010010010, 01010, 10010]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0*)|(1*)|((0+1+0+)*)|((1+0+1+)*),"[, 0, 00, 0010, 010, 0100, 010010, 0110, 1, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
(0|10*1)*,(0*(10*1)0*)*,"[, 001010, 010010, 0101, 01010, 010100, 0101001010, 0110, 1010]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0(10)*0|1(01)*1?,"[00, 0100, 010100, 1, 101, 101011, 1011, 11]",[10111]
(0|10*1)*,(0?)*((1(0?)*1)?)*(0?)*,"[, 00, 001010, 010010, 0101, 01010, 010100, 01011010, 0110, 1010]",[]
(0|10*1)*,((0*)(1)(0*)(1))*,"[, 00101, 01001, 0101, 01010101, 011, 101]",[]
(0|10*1)*,((0*)(1)(0*)(1)(0*))*,"[, 001010, 010010, 0101, 01010, 010100, 0101001010, 0110, 1010]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1+)(0*)(1+))*|((0+)(1*)(0+))*,"[, 00, 0010, 010, 0100, 010010, 0110, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1(0|1)*1)|(0(0|1)*0),"[00, 000, 0000, 010, 1001, 101, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1(0|1)*1)|(0(0|1)*0))?,"[, 00, 000, 0000, 010, 1001, 101, 101101, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(1*0*)*0|1(1*0*)*1)?,"[, 00, 000, 010, 0100, 01000, 01000100, 010100, 01100, 101, 11, 11001, 1101, 110101, 111, 11101]",[]
(0|10*1)*,0|(0*10*10*)*,"[, 0, 001010, 010010, 0101, 01010, 010100, 0101001010, 0110, 1010]",[]
(0|10*1)*,0*(1(0*)1)*0*,"[, 00, 001010, 010010, 0101, 01010, 010100, 01011010, 0110, 1010]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0(0*1+0+)*)|(1(1*0+1+)*)),"[0, 00010, 0010, 00100, 0010010, 00110, 010, 1, 101, 11001, 1101, 11011, 1101101, 11101]","[000, 001, 110, 111]"
(0|10*1)*,0|(10*1),"[0, 1001, 101, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(010)*,"[, 010, 010010]",[]
0(0|1)*0,(01?)+(1?0)+,"[00, 010, 010110, 0110, 011010]","[01, 01110, 10]"
0(0|1)*0,(01?)+1*(1?0)+,"[00, 0101110, 0110, 01110, 0111010, 011110]","[011, 110]"
(0|10*1)*,(11)*|0*,"[, 0, 00, 11, 1111]",[]
(0|10*1)*,0*|(10*1)*|0*,"[, 0, 00, 1001, 101, 101101, 11]",[]
0(0|1)*0,(0(1*0*1*)0),"[00, 0010, 0100, 010010, 01010, 010110, 0110, 011010]",[]
0(0|1)*0,(0(1*0*1*)0)|00100,"[00, 0010, 00100, 0100, 010010, 01010, 010110, 0110, 011010]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(010|0110)*,"[, 010, 010010, 0110]",[]
(0|10*1)*,0*|((10*1)*),"[, 0, 00, 1001, 101, 101101, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*))|(0(0*11*00*)*)|(1(1*))|(1(1*00*11*)*),"[0, 00, 000, 0001100, 00100, 00110, 001100, 0011000, 00110001100, 0011100, 01100, 1, 10011, 11, 1100011, 11001, 110011, 1100111, 11001110011, 11011, 111, 1110011]",[]
(0|10*1)*,(0*10*1)*|0*,"[, 0, 00, 00101, 01001, 0101, 01010101, 011, 101]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+(0|1)*0+)|(1+(0|1)*1+),"[00, 000, 0000, 010, 1001, 101, 1011, 11, 1101, 111]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0|1)*0)|(1(0|1)*1),"[00, 000, 0000, 010, 1001, 101, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0|1)*0)|(1(0|1)*1)?,"[, 00, 000, 0000, 010, 1001, 101, 101101, 11, 111]",[]
(0|10*1)*,(0*)|((0*10*1)*),"[, 0, 00, 00101, 01001, 0101, 01010101, 011, 101]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(010)*|(101)*,"[, 010, 010010, 101, 101101]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010)*0*|1*(101)*1*,"[, 00, 000100, 0010, 00100, 001000, 00100100, 0100, 1011, 11, 1101, 11011, 11011011, 110111, 111011]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01*0)*|(10*1)*,"[, 00, 010, 010010, 0110, 1001, 101, 101101, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1+0+)*1+)|((0+1+)*0+),"[0, 00, 0010, 010, 0100, 01010, 0110, 1, 1001, 101, 10101, 1011, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1+|0+)|(1+0+1(1|(0+1))*)|(0+1+0(0|(1+0))*)),"[0, 00, 000, 00100, 010, 0100, 01000, 01010, 010110, 01100, 1, 10011, 101, 101001, 10101, 1011, 10111, 11, 11011, 111]","[, 011, 100]"
(0|10*1)*,((0*)1(0*)1(0*))*,"[, 001010, 010010, 0101, 01010, 010100, 0101001010, 0110, 1010]",[]
(0|10*1)*,((11)*)?,"[, 11, 1111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0*1+)*|(0+1*0+)*|1*|0*,"[, 0, 00, 0010, 010, 0100, 010010, 0110, 1, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
(0|10*1)*,(0|11)*,"[, 0, 00, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0*1+)*|(0+1*0+)*|0|1,"[, 0, 00, 0010, 010, 0100, 010010, 0110, 1, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
(0|10*1)*,0*|(0*10*1)*,"[, 0, 00, 00101, 01001, 0101, 01010101, 011, 101]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((1+0*1+)*)|((0+1*0+)*),"[, 00, 0010, 010, 0100, 010010, 0110, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010|0110)*0*|1*(101|1001)*1*,"[, 00, 000100, 0010, 00100, 001000, 00100100, 001100, 0100, 1011, 11, 110011, 1101, 11011, 11011011, 110111, 111011]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1+(0+1+)*|0+(1+0+)*,"[0, 00, 0010, 010, 0100, 01010, 0110, 1, 1001, 101, 10101, 1011, 11, 1101]","[01, 10]"
(0|10*1)*,0*(10*10*),"[001010, 010010, 0101, 01010, 010100, 0110, 1010, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0(0|1)*0)|(1(0|1)*1))?,"[, 00, 000, 0000, 000000, 010, 1001, 101, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01*0)*0*,"[, 00, 0000, 000100, 0010, 00100, 001000, 00100100, 001100, 0100]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(0+1+)*0|(1+0+)*1,"[, 0, 00, 0010, 010, 01010, 0110, 1, 1001, 101, 10101, 11, 1101]","[01, 10]"
(0|10*1)*,(0*(11)*)*,"[, 0, 0011, 011, 011011, 01111, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*(101)*1*)|(0*(010)*0*),"[, 00, 000100, 0010, 00100, 001000, 00100100, 0100, 1011, 11, 1101, 11011, 11011011, 110111, 111011]",[]
(0|10*1)*,((0*10*1)*)|0*,"[, 0, 00, 00101, 01001, 0101, 01010101, 011, 101]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0|1|(1+0*1+)*|(0+1*0+)*,"[, 0, 00, 0010, 010, 0100, 010010, 0110, 1, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(011*0)*|(100*1)*,"[, 010, 0110, 01100110, 01110, 10001, 1001, 10011001, 101]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+11*0+)*|(1+00*1+)*,"[, 00110, 010, 0110, 01100, 01100110, 01110, 10001, 1001, 10011, 10011001, 101, 11001]","[001, 011, 100, 110]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+)*(010)(1+0)*|(10+)*(101)(0+1)*,"[010, 01010, 0101010, 010101010, 01010110, 01101010, 10010101, 101, 10101, 10101001, 1010101, 101010101]","[001010, 010100, 101011, 110101]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+)*(010)(1+0)*|(10+)*(101)(0+1)*|0*,"[, 0, 00, 010, 01010, 0101010, 010101010, 01010110, 01101010, 10010101, 101, 10101, 10101001, 1010101, 101010101]","[001010, 010100, 101011, 110101]"
0(0|1)*0,0+(0*1*0*1*)0+,"[00, 00010, 0001010, 00100, 0010010, 001010, 0010100, 0010110, 00110, 0011010, 01010]",[00101]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0((0|1)*1(0|1)*)0)|(1((0|1)*0(0|1)*)1))?,"[, 000100, 0010, 00100, 001000, 0010000100, 00110, 0100, 01100, 100001, 10001, 1001, 10011, 11001]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(010)*0*,"[, 00, 000100, 0010, 00100, 001000, 00100100, 0100]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((01*)*(010)(1*0)*)|((10*)*(101)(0*1)*)|0+|1+)?,"[, 0, 00, 001010, 01010, 010100, 0101010, 01010100101010, 010101010, 01010110, 01101010, 1, 10010101, 10101, 10101001, 1010101, 101010101, 101011, 11, 110101]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01+0)*|(101)*|((10)+0*1)*|((01)+1*0)*|0*|1*,"[, 0, 00, 010, 010010, 010110, 0110, 01100110, 01110, 1, 10001, 1001, 10011001, 101, 101001, 101101, 11]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1(0|1)*1|0(0|1)*0,"[00, 000, 0000, 010, 1001, 101, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+(0|1)*0+)*)|((1+(0|1)*1+)*),"[, 00, 000, 0000, 000000, 010, 1001, 101, 1011, 101101, 11, 1101, 111]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+1+)*0+)|((1+0+)*1+),"[0, 00, 0010, 010, 0100, 01010, 0110, 1, 1001, 101, 10101, 1011, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(1*0*)*0)|(1(1*0*)*1),"[00, 000, 010, 0100, 01000, 010100, 01100, 101, 11, 11001, 1101, 110101, 111, 11101]",[]
(0|10*1)*,(0*)|(10*1)*|(110*)*|(0*11)*,"[, 0, 00, 0011, 011, 011011, 1001, 101, 101101, 11, 110, 1100, 110110]",[]
0(0|1)*0,(0+1+)(0|1)*(1+0+),"[001010, 010010, 01010, 010100, 010110, 0110, 011010, 01110]","[0010, 0100, 0101, 1010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1+0+)*|(1+0+1+)*|0*|1*,"[, 0, 00, 0010, 010, 0100, 010010, 0110, 1, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
(0|10*1)*,0*|(0*10*10*),"[, 0, 00, 001010, 010010, 0101, 01010, 010100, 0110, 1010, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(00*1*00*)*|(11*0*11*)*,"[, 0000, 000100, 0010, 00100, 001000, 0010000100, 001100, 0100, 1011, 110011, 1101, 11011, 110111, 1101111011, 111011, 1111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(00*1*00*)*|(11*0*11*)*|1|0,"[, 0, 0000, 000100, 0010, 00100, 001000, 0010000100, 001100, 0100, 1, 1011, 110011, 1101, 11011, 110111, 1101111011, 111011, 1111]",[]
(0|10*1)*,(0*10*10*)|0*,"[, 0, 00, 001010, 010010, 0101, 01010, 010100, 0110, 1010, 11]",[]
(0|10*1)*,(0*10*10*)|0*|(11)*,"[, 0, 00, 001010, 010010, 0101, 01010, 010100, 0110, 1010, 11, 1111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0*011*100*)*)|((1*100*011*)*)|(0*)|(1*),"[, 0, 00, 00011100, 001100, 001110, 0011100, 00111000, 00111000011100, 00111100, 011100, 1, 100011, 11, 11000011, 110001, 1100011, 11000111, 11000111100011, 110011, 11100011]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0*011*100*)*)|((1*100*011*)*)|(0*)|(1*)|((1*10*11*)*)|((0*01*00*)*),"[, 0, 00, 0000, 000100, 00011100, 0010, 00100, 001000, 0010000100, 001100, 001110, 0011100, 00111000, 00111000011100, 00111100, 0100, 011100, 1, 100011, 1011, 11, 11000011, 110001, 1100011, 11000111, 11000111100011, 110011, 1101, 11011, 110111, 1101111011, 11100011, 111011, 1111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0*1+)*|(0+1*0+)*|0*|1*,"[, 0, 00, 0010, 010, 0100, 010010, 0110, 1, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
(0|10*1)*,0*(0*10*1)*,"[, 0, 000101, 001001, 00101, 001010101, 0011, 0101]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((01)0*1*(10))*,"[, 0100110, 01010, 010110, 010110010110, 0101110, 01110]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*1*)*0|1(0*1*)*1)?,"[, 00, 000, 00010, 0010, 00100010, 001010, 00110, 010, 10011, 101, 101011, 1011, 10111, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1+(0*1*)*1+|0+(0*1*)*0+,"[00, 000, 00010, 0010, 00100, 001010, 00110, 010, 10011, 101, 101011, 1011, 10111, 11, 11011, 111]","[001, 011]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*11*00*)*)|(1(1*00*11*)*)?,"[, 0, 0001100, 00100, 00110, 001100, 0011000, 00110001100, 0011100, 01100, 1, 10011, 1100011, 11001, 110011, 1100111, 11001110011, 110011110011, 11011, 1110011]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+)(0*1*)(0+)|(1+)(0*1*)(1+)|0|1)?,"[, 0, 000, 00010, 0010, 00100, 00110, 010, 1, 10011, 101, 1011, 10111, 11011, 111]","[001, 00100010, 011]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01*0)*|(1+0*1*0*1+),"[, 00, 010, 010010, 0110, 1001, 100101, 101001, 10101, 101011, 1011, 101101, 11, 1101, 110101]","[0101, 1010]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0|1)*0)|(1(0|1)*1)|0*,"[, 0, 00, 000, 0000, 010, 1001, 101, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1*0+)*|(1+0*1+)*,"[, 00, 0010, 010, 0100, 010010, 0110, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(0+1+)*)|(0+(1+0+)*),"[0, 00, 0010, 010, 0100, 01010, 0110, 1, 1001, 101, 10101, 1011, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(((1+0*1+)*)|((0+1*0+)*))?,"[, 00, 0010, 010, 0100, 010010, 0110, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(01)*0,"[0, 010, 01010]",[]
(0|10*1)*,((11)|0)*,"[, 0, 11, 1111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*1*)*0)|(1(0*1*)1),"[00, 000, 00010, 0010, 001010, 00110, 010, 10011, 101, 1011, 10111, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0((0*1*)*)0)|(1((0*1*)*)1),"[00, 000, 00010, 0010, 001010, 00110, 010, 10011, 101, 101011, 1011, 10111, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0((0*1*)*)0)|(1((0*1*)*)1)?,"[, 00, 000, 00010, 0010, 001010, 00110, 010, 10011, 101, 101011, 1011, 10111, 10111011, 11, 111]",[]
0(0|1)*0,00*(0+1)*0*0,"[00, 0000, 0000100, 00010, 000100, 0001000, 00010100, 00100]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+(1+0)*)|(1+(0+1)*),"[0, 00, 0010, 010, 01010, 0110, 1, 1001, 101, 10101, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+)*1|(0+1+)*0,"[0, 0010, 010, 01010, 0110, 1, 1001, 101, 10101, 1101]","[00, 01, 10, 11]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+)*1+|(0+1+)*0+,"[0, 00, 0010, 010, 0100, 01010, 0110, 1, 1001, 101, 10101, 1011, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0(0*1+0+)*|1(1*0+1+)*,"[0, 00010, 0010, 00100, 0010010, 00110, 010, 1, 101, 11001, 1101, 11011, 1101101, 11101]","[000, 001, 110, 111]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*1+0+)*|1(1*0+1+)*)?,"[, 0, 00010, 0010, 00100, 00100010, 0010010, 00110, 010, 1, 101, 11001, 1101, 11011, 1101101, 11101]","[000, 001, 110, 111]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+(1+0+)*)|(1+(0+1+)*)),"[0, 00, 0010, 010, 0100, 01010, 0110, 1, 1001, 101, 10101, 1011, 11, 1101]","[01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*(01)*0|1*(10)*1,"[0, 00, 00010, 0010, 001010, 010, 1, 101, 11, 1101, 110101, 11101]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+0+1+)*|(0+1+0+)*,"[, 0010, 010, 0100, 010010, 0110, 1001, 101, 1011, 101101, 1101]","[00, 01, 10, 11]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0*|1*|(1+0+1+)*|(0+1+0+)*,"[, 0, 00, 0010, 010, 0100, 010010, 0110, 1, 1001, 101, 1011, 101101, 11, 1101]","[01, 10]"
0(0|1)*0,0+(0*1*)0+,"[00, 000, 00010, 0010, 00100, 00110, 010]",[001]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0|(010)*,"[, 0, 010, 010010]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0|(010)*|(10101)*,"[, 0, 010, 010010, 10101, 1010110101]",[]
(0|10*1)*,(0*|(11)*)(0*|(11)*)*,"[, 0, 00, 000, 011, 01111, 110, 11110]",[]
(0|10*1)*,(0*|(11)*)(0*|(11)*)*|(101)*,"[, 0, 00, 000, 011, 01111, 101, 101101, 110, 11110]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+|0(1+0)*)|(1+|1(0+1)*),"[0, 00, 010, 01010, 0110, 1, 1001, 101, 10101, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*1*)*0)|(1(0*1*)*1),"[00, 000, 00010, 0010, 001010, 00110, 010, 10011, 101, 101011, 1011, 10111, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0(0*1*)*0)*|(1(0*1*)*1)*,"[, 00, 000, 00010, 0010, 00100010, 001010, 00110, 010, 10011, 101, 101011, 1011, 10111, 10111011, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(10*1)*|(01*0)*,"[, 00, 010, 010010, 0110, 1001, 101, 101101, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,1|0|(01*0)*|(10*1)*,"[, 0, 00, 010, 010010, 0110, 1, 1001, 101, 101101, 11]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(0+1+0+)*,"[, 0010, 010, 0100, 010010, 0110]","[00, 01, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1(0|1)*1)|(0(0|1)*0)?,"[, 00, 000, 0000, 000000, 010, 1001, 101, 11, 111]",[]
(0|10*1)*,(0*)(11)*,"[, 0, 0011, 011, 01111, 11]",[]
(0|10*1)*,(0*)(10*1)*(0*),"[, 00, 001010, 010010, 0101, 01010, 010100, 01011010, 0110, 1010]",[]
(0|10*1)*,0*|(10*1)*|(11)*,"[, 0, 00, 1001, 101, 101101, 11, 1111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,0|1|(0(0|1)*0)|(1(0|1)*1),"[0, 00, 000, 0000, 010, 1, 1001, 101, 11, 111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*)|(0*)|(1+0+1((1+0+1)|(01))*)|(0+1+0((0+1+0)|(10))*),"[, 0, 00, 00010, 0010010, 010, 0100010, 010010, 010010010, 0100110, 01010, 0110010, 1, 1001101, 101, 10101, 1011001, 101101, 101101101, 1011101, 11, 1101101, 11101]","[01000, 01101, 10010, 10111]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(11*0*11*)*|(00*1*00*)*,"[, 0000, 000100, 0010, 00100, 001000, 0010000100, 001100, 0100, 1011, 110011, 1101, 11011, 110111, 1101111011, 111011, 1111]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*)|(0*)|(1+0+1+((1+0+1)|(01))*)|(0+1+0+((0+1+0)|(10))*),"[, 0, 00, 00010, 0010010, 010, 01000, 0100010, 010010, 010010010, 0100110, 01010, 0110010, 1, 1001101, 101, 10101, 1011001, 101101, 101101101, 10111, 1011101, 11, 1101101, 11101]","[01101, 10010]"
