Regex,Attempt Regex,Positive Strings,Negative Strings
(a|b)(a|b)+aaa+,((a|b)|(aa|bb))+aaa,"[baaaaa, aaaabbbaaa, babaaa, abaaa, baaabaaa, aaaaa, aaaabaaa, aaabaaa, aaabbaaa, aaaaaa, baabaaa, baaaa, bbaaa, aabaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[aaa, , bb, bab, aab, baa, aaaba, aaaaaab, aaabb, aaaabb, aabb, baaabbb, baab, baabb, babb, baaba, aa, baaabb, ab, a, baaaba, b, aaaabbb, aaaab, aaab, baaaaab, baaab, aaaaba, ba]"
(a|b)(a|b)+aaa+,(aa+|bb+|ab+|ba+|a*|b*)+aaa,"[abaaa, aabaaa, aabbaaa, aaaaa, aaabaaa, abbaaa, aaabbbaaa, aaaa]","[aa, abb, , ab, a, b, aab, aaaba, aaabb, aaaaab, aaabbb, aaab, aabb, aaba]"
(a|b)*(bab)(a|b)*,(a|b|bab)*(a|b)*,"[aa, , bb, a, b]",[]
(ab|ba)*,(ab|ba|aabb|bbaa)*(aa|bb|ab|ba)*,"[aa, , bb, aaaa, bbbb]","[aaa, , a, b, bbb]"
(a*ba*b)*a*ba*,(a)*b(a*ba*b*)*(a)*,"[bb, b, aab, baa, bbb, ba]","[aa, , a]"
(a|(b*bb))*,((a|b)*bb(a|b)*)*a*,"[aa, bb, bba, , babb, a, bbb, baaababb, bbaa, bbbb]","[baba, baaa, bab, b, aab, baa, ba]"
(a|baa)*,(a|(b*aa))*,"[aa, , baaa, a, baa, baabbbaa]","[b, aab, baababba, baaabab, baababaa, baababbb, baababb, baababa, baab, baabb, baaba, baabab, ba, baabbb]"
(a|baa)*,(a)*((b|aa)*(a)*)*,"[aa, , bb, a, b]",[]
((a|b)a*ba)*(((a|b)a*b)?),((a|b)a*(ba|b))*,"[, bb, bbaaabab, bbabaabab, abaab, abbb, baab, bbab, bbabab, bbaab, bbbabab, abbbab, ababa, bba, ab, aba, ababb, abbabab, aaab, bbbbab, bbbb, abab, bbabb, bbaba, ababab, abaaabab, ababaabab]","[aa, aaa, abb, a, b, baa, bbb, bbabbaa, abaaa, abbbb, abaa, bbabaa, abba, bbaabb, bbaa, bbbbb, bbba, bbaaa, abaabb, ababaa, ababbaa, ba]"
(0*10*10*)*|0*,(0*|1)*(0*|1)*,"[00, , 0, 11, 1]",[]
001|1010|110,0*1(01)*1*0*,"[11, , 1110, 1000, 1011, 1010, 110, 001, 1, 111, 100, 101, 1100, 11000, 10]","[00, , 11010, 110110, 110001, 110100, 110111, 101001, 0, 1101, 1001, 101101, 11011, 11101, 10001]"
a(a|b)a(a|b)*,a+(a|b)+a+(b)*,"[aaa, aba, ababb, abbba, aaaaa, aabba, aaaa, abab]","[aa, , abb, bb, a, ab, b, aab, baa, bbb, abbb, aabb, ba]"
/#(/|a|b|##*(a|b))*##*/,(/#)|((a|b|/?)|#)|(#/),"[, a, b, /]","[a, b, /]"
(ab|ba)*,a*b*(a|b)*,"[aa, , bb, a, b]",[]
(a*ba*b)*a*ba*,((a)*b(a)*(bb)*)*,"[, abb, bb, aba, ab, b, aaab, abaa, abbb, ba]","[aa, aaa, a]"
(a|b)(a|b)+aaa+,(a+|b+)*aaa,"[abaaa, aabaaa, aabbaaa, aaaaa, aaabaaa, abbaaa, aaabbbaaa, aaaa]","[aa, abb, , ab, a, b, aab, aaaba, aaabb, aaaaab, aaabbb, aaab, aabb, aaba]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0|1|0(0|1)*0|1(0|1)*1)*,"[00, , 0, 11, 1]",[]
b*a*,(a)*a*b*a*,"[aa, bb, , baaa, a, b, baa, bbb, ba]","[baba, babba, bbbab, babaa, babb, babbb, bab, aabaaab]"
(a*ba*b)*a*ba*,(a*ba*)*,"[, abb, bb, aba, ab, b, aaab, abaa, abbb, ba]","[aa, aaa, a]"
(a|b)(a|b)+aaa+,(a|b)*aaaa*,"[abaaa, aabaaa, aabbaaa, aaaaa, aaabaaa, abbaaa, aaabbbaaa, aaaa]","[aa, abb, , ab, a, b, aab, aaaba, aaabb, aaaaab, aaabbb, aaab, aabb, aaba]"
(a*ba*b)*a*ba*,(a*ba*)+,"[bb, b, aab, baa, bbb, ba]","[aa, , a]"
0*10*(10*10*)*,(0*10*1*)*,"[, 011, 11, 01, 1, 0001, 0100, 0111, 010, 10]","[00, 000, 0]"
((a|b)a*ba)*(((a|b)a*b)?),((((a|b)a*ba))|((a|b)a*b))*,"[, bb, abaab, abbab, abbb, bbaaab, baab, bbab, bbabab, bbbab, bbaab, ababbb, ababa, bba, ab, aba, bbabaab, ababb, aaab, bbabbb, bbbb, abab, bbabb, bbaba, abaaab, ababab, ababaab]","[aa, aaa, abb, a, b, baa, bbb, abaaa, abbbb, ababbbabaa, abaa, bbabaa, abba, bbaabb, bbaa, bbbbb, bbba, bbaaa, bbabbbabaa, abaabb, ababaa, ba]"
a(a|b)a(a|b)*,(a(a|b)a(a|b)*)*,"[aaa, , aba, ababb, aaaaa, aaaa, abab]","[aa, abb, bb, a, ab, aaba, b, aab, abbbb, aabaa, abbb, ba]"
(ab|ba)*,((aa)*|(bb)*)((aa)*|(bb)*)*|(ba|ab)(ab|ba)*|aa|bb,"[aa, bb, baabba, babaab, , ab, bababa, aaaa, aabb, abba, bbbbbb, bbbbaa, bbaaaa, bbaabb, baab, bbaa, bbbb, abab, baba, baabab, ba]","[aaa, baaaaa, , bab, aab, baa, aabbb, bbab, babba, bbbab, baabb, babb, babbb, bbba, bbbaa, bbaab, bbaaa, baaba, abbaaa, abb, baaabb, bba, aba, baaaba, a, b, bbb, aaaab, baaaa, baaa, baaab, bbbbb, babaa, bbabb, bbbba, bbaba, babab, ababaa]"
(ab|ba)*,(a*b*)(ab|ba|aa|ab)*,"[aa, bb, , a, b, bab, babbaabab, baa, bbb, babbaaaaa, babbaabba, babbaaaba, baba, babba, baaa, babaa, babab, babbaab, babbaaa, babbaba, ba]","[babbbb, babbaa, , babbba, babbaaaa, babbaabb, babbaaba, babbaaabb, babbaabbb, babbababb, babaabbb, aabaaababbb, babb, babbb, bbbabbb, babbbaa, babbbbb, babbbba, babbabb, babbaaab, babbab, bababbb]"
(a|b)*baa(a|b)*b,(a|b)*(baa*)(a|b)*b,"[bbbab, babaab, babb, babbb, bab, aabaaab, babab]","[aa, bb, , babbba, a, b, bababa, baa, bbb, baba, baaa, babaa, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0|1)*(0(101)*0|1(010)*1|(1001)*|(0110)*)(0|1)*)*,"[00, , 0, 11, 1]",[]
(a|b)(a|b)+aaa+,(a|b)+a+a+a+,"[baaaaa, aaaabbbaaa, babaaa, abaaa, baaabaaa, aaaaa, aaaabaaa, aaabaaa, aaabbaaa, aaaaaa, baabaaa, baaaa, bbaaa, aabaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[aaa, , bb, bab, aab, baa, aaaba, aaaaaab, aaabb, aaaabb, aabb, baaabbb, baab, baabb, babb, baaba, aa, baaabb, ab, a, baaaba, b, aaaabbb, aaaab, aaab, baaaaab, baaab, aaaaba, ba]"
(a|b)*baa(a|b)*b,(a*(b+a+)+b+),"[bbbab, babaab, babb, babbb, bab, aabaaab, babab]","[aa, bb, , babbba, a, b, bababa, baa, bbb, baba, baaa, babaa, ba]"
(a|b)*baa(a|b)*b,((a|b)*|(baa+))b,"[bb, bab, b, aab, bbb, baab]","[aa, baba, , bbba, a, baa, ba]"
(a*ba*b)*a*ba*,"(a*(b|bb{2,})*a*)+","[aa, , bb, a, b]",[]
(0*10*10*)*|0*,0*(0|1)*,"[00, , 0, 11, 1]",[]
0*10*(10*10*)*,1*|((0|1)*1(0|1)*)*,"[, 011, 11, 01, 1, 0001, 0100, 0111, 010, 10]","[00, 000, 0]"
(0|1)(0|1)*,(0|1)|(0|1)*(0|1)*,"[00, , 0, 11, 1]",[]
0(0|1)*0,0+(0*1*0*)*,"[00, 000, 0, 011, 01]","[, 11, 110, 100, 111, 1, 10]"
a(a|b)a(a|b)*,a(a|b)*a(a|b)*,"[aa, aaa, aab, aaaa, abba, aabb]","[abb, , bb, a, ab, b, baa, bbb, ba]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1+(0*1*0*)*1+)|(0*1*0*)*,"[00, , 0, 11, 1]",[]
(ab|ba)*,(a|b)*,"[aa, , bb, a, b]",[]
(ab|ba)*,(ab|ba)*|(ab|bb)*,"[, bb, baabba, babaab, ab, bababa, abba, bbbbbb, baab, bbbb, bbab, bbabab, baba, ababba, baabab, ba]","[aaa, , bab, aab, baa, bbabaa, aabb, bbaa, baabb, bbbab, bbaab, bbbaa, bbba, bbaaa, baaba, baabbb, abb, aa, bba, aba, a, b, bbb, baabbba, aaaa, baabbbb, baaaa, babaa, baaab, baaa, bbbbb, aaba, bbbbba, bbaba, babab]"
(a|(b*bb))*,a*|(a|b)*bb+(a|b)*|(a|b)*b+b(a|b)*,"[aa, bb, bba, baabb, , babb, a, bbb, baaababb, bbaa, bbbb]","[baba, baaa, bab, b, aab, baa, ba]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aaaa*,"[baaaaa, aaaabbbaaa, babaaa, abaaa, baaabaaa, aaaaa, aaaabaaa, aaabaaa, aaabbaaa, aaaaaa, baabaaa, baaaa, bbaaa, aabaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[aaa, , bb, bab, aab, baa, aaaba, aaaaaab, aaabb, aaaabb, aabb, baaabbb, baab, baabb, babb, baaba, aa, baaabb, ab, a, baaaba, b, aaaabbb, aaaab, aaab, baaaaab, baaab, aaaaba, ba]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)((a*b)|(a*ba)))*)?,"[, bb, abaab, abbab, abbb, bbaaab, baab, bbab, bbabab, bbbab, bbaab, ababbb, ababa, bba, ab, aba, bbabaab, ababb, aaab, bbabbb, bbbb, abab, bbabb, bbaba, abaaab, ababab, ababaab]","[aa, aaa, abb, a, b, baa, bbb, abaaa, abbbb, ababbbabaa, abaa, bbabaa, abba, bbaabb, bbaa, bbbbb, bbba, bbaaa, bbabbbabaa, abaabb, ababaa, ba]"
(0*10*10*)*|0*,(0*|1*0*1*)+,"[00, , 0, 11, 1]",[]
(a|(b*bb))*,((a|b)*bb(a|b)*)|a*,"[aa, bb, bba, , babb, a, bbb, baaababb, bbaa, bbbb]","[baba, baaa, bab, b, aab, baa, ba]"
0(0|1)*0,0+(0|1)*,"[00, 000, 0, 011, 01]","[, 11, 110, 100, 111, 1, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1((0|1)*1)*|0((0|1)*0)*)*,"[00, , 0, 11, 1]",[]
(a|b)*baa(a|b)*b,(a|b)*(baa)+(a|b)*,"[baaaa, baabb, baaa, baa, aababaa, bbaa, baab]","[aa, bb, , a, b, bab, ba]"
(a|(b*bb))*,(a*(b*b)*a*)*,"[aa, , bb, a, b]",[]
(a|b)(a|b)+aaa+,(a|b)*a{3},"[abaaa, aabaaa, aabbaaa, aaaaa, aaabaaa, abbaaa, aaabbbaaa, aaaa]","[aa, abb, , ab, a, b, aab, aaaba, aaabb, aaaaab, aaabbb, aaab, aabb, aaba]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)(a*))(ba))*(((a|b)(a*))(b|ba))*,"[, bb, abaab, abbab, abbb, bbaaab, baab, bbab, bbabab, bbbab, bbaab, ababbb, ababa, bba, ab, aba, bbabaab, ababb, aaab, bbabbb, bbbb, abab, bbabb, bbaba, abaaab, ababab, ababaab]","[aa, aaa, abb, a, b, baa, bbb, abaaa, abbbb, ababbbabaa, abaa, bbabaa, abba, bbaabb, bbaa, bbbbb, bbba, bbaaa, bbabbbabaa, abaabb, ababaa, ba]"
(a|b)(a|b)+aaa+,((a+|b+)+)+aaa+,"[baaaaa, aaaabbbaaa, babaaa, abaaa, baaabaaa, aaaaa, aaaabaaa, aaabaaa, aaabbaaa, aaaaaa, baabaaa, baaaa, bbaaa, aabaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[aaa, , bb, bab, aab, baa, aaaba, aaaaaab, aaabb, aaaabb, aabb, baaabbb, baab, baabb, babb, baaba, aa, baaabb, ab, a, baaaba, b, aaaabbb, aaaab, aaab, baaaaab, baaab, aaaaba, ba]"
(a|(b*bb))*,(a|b(b*))*,"[aa, , bb, a, b]",[]
(a|b)(a|b)+aaa+,(aa*|bb*)+aaa+,"[baaaaa, aaaabbbaaa, babaaa, abaaa, baaabaaa, aaaaa, aaaabaaa, aaabaaa, aaabbaaa, aaaaaa, baabaaa, baaaa, bbaaa, aabaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[aaa, , bb, bab, aab, baa, aaaba, aaaaaab, aaabb, aaaabb, aabb, baaabbb, baab, baabb, babb, baaba, aa, baaabb, ab, a, baaaba, b, aaaabbb, aaaab, aaab, baaaaab, baaab, aaaaba, ba]"
(ab|ba)*,(aa|bb|ab|ba)*(aa|bb|ab|ba)*,"[aa, , bb, aaaa, bbbb]","[aaa, , a, b, bbb]"
(a|(b*bb))*,(a|(bb*))*,"[aa, , bb, a, b]",[]
(0(0*|1+0)*)|(1(1*|0+1)*),1*|0*|1+(0*1*)*1+|0+(1*0*)*0+,"[00, 11, , 1011, 010, 000, 0, 1, 101, 01110, 01010, 0100, 10001, 10111]","[011, 110, 01, 100, 0101, 101110, 0001, 0111, 1000, 1010, 01001, 10]"
(a|baa)*,[ab]*(baa)*,"[aa, , bb, a, b]",[]
(a*ba*b)*a*ba*,(a*ba*)+(a*ba*ba*)*,"[bb, b, aab, baa, bbb, ba]","[aa, , a]"
(a|b)(a|b)+aaa+,(a|b)|(b|a)(a|b)*(a)(a)(a)(a*),"[aaaababaabaaa, baaaaa, baaabaabbbaaa, a, b, abaaa, baaabaaa, aaaaa, aaaabaaa, baaababaabaaa, aaaaaa, aaaa, baaaa, baaa, bbaaa, bbbaaa, aaaabbaaa, aabbaaa, baaabbaaa, abbaaa, babbaaa, aaaabaabbbaaa]","[aaa, , bb, bab, aab, baa, aaaabab, aaaaaab, aaaabaa, baaabaab, aaaabb, aabb, babb, aaaabaaba, aaaabaabb, baaabaabb, baaabaaba, aa, abb, baaabb, bba, ab, aba, baaaba, bbb, aaaab, baaabaabbb, baaabab, baaaaab, baaabaa, aaaabaabbb, baaab, aaaaba, aaaabaab, ba]"
(a*ba*b)*a*ba*,(a|b)+(a|b)*,"[aa, aaa, bb, a, b, bbb]",[]
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,(1*01*)*(0*10*)*,"[00, , 0, 11, 1]",[]
0+1*,0*1*,"[00, 11, 0, , 1, 111]","[100, 101, 1000, 1011, 1110, 0010, 1010, 10]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0*)|(1*)|(0+(1|0)*0+)|(1+(1|0)*1+),"[00, 11, , 1011, 010, 000, 0, 1, 101, 01110, 01010, 0100, 10001, 10111]","[011, 110, 01, 100, 0101, 101110, 0001, 0111, 1000, 1010, 01001, 10]"
(ab|ba)*,(ab|ba|aa|bb)*,"[aa, , bb, aaaa, bbbb]","[aaa, , a, b, bbb]"
(a|baa)*,((b+a+a)*a*)*,"[aa, , baaa, a, baa, baabbbaa]","[baaaba, b, aab, baababba, baababaa, baababbb, baababb, baababa, baab, baabb, baaba, baabab, ba, baabbb]"
(0|1)(0|1)|(0|1)(0|1)(0|1),[0-1][0-1][0-1]*|[0101],"[00, 000, 0, 11, 111, 1]",[]
(a|b)(a|b)+aaa+,(aa+|bb+|ab+|ba+|a|b)+aaa,"[baaaaa, aaaabbbaaa, babaaa, abaaa, baaabaaa, aaaaa, aaaabaaa, aaabaaa, aaabbaaa, aaaaaa, baabaaa, baaaa, bbaaa, aabaaa, aabbaaa, baabbaaa, baaabbbaaa, babbaaa]","[aaa, , bb, bab, aab, baa, aaaba, aaaaaab, aaabb, aaaabb, aabb, baaabbb, baab, baabb, babb, baaba, aa, baaabb, ab, a, baaaba, b, aaaabbb, aaaab, aaab, baaaaab, baaab, aaaaba, ba]"
(ab|ba)*,(ab|ba)*(aa+bb+ba+ab)*,"[, baba, ab, aabbbaabaabbbaab, aabbbbbaab, aabbbaab, abba, aaaabbbaaaab, aabbbaabaaabbbaab, baab, ba, abab]","[aaa, bb, , aabbbaba, bab, baa, aab, aabbbabb, aabba, aabbb, aabbab, aabbaa, aabbbaabaab, aabb, aabbbaabaaa, aabbbaaba, aabbbaabb, aababb, aabbba, aababa, aabbbaabbb, aabbbbb, aa, bba, abb, aba, a, b, aabbbaaa, bbb, aabaa, aabab, aabbbaabba, aabbbb, aaaa, aabbbaababa, aabbbaababb, aaba, aabbbaaaa, aabaaa, aabbbaabab, aabbbab, aabbbaa, aabbbaabaa]"
(0(0*|1+0)*)|(1(1*|0+1)*),(0+1*0+)*|((1+0*)*10+1+)*|1*|0+(1+0+)*,"[00, 11, , 1011, 010, 000, 0, 1, 101, 01110, 01010, 0100, 10001, 10111]","[011, 110, 01, 100, 0101, 101110, 0001, 0111, 1000, 1010, 01001, 10]"
((0(0*|(1+0))*)|(1(1*|(0+1))*))?,((0+(1+0)*)|(1+(0+1)*))*,"[00, , 0, 11, 1]",[]
(ab|ba)*,(bb|aa|(aabb|abab|abba|baba|bbaa|baab)*)*((aa)|(bb)|(ab)|(ba))*,"[aa, , bb, aaaa, bbbb]","[aaa, , a, b, bbb]"
b*a*,((a+)|(b*a*))*,"[aa, , bb, a, b]",[]
(a|baa)*,(a|(b*a(a)*))*,"[aa, baba, , bbba, a, baa, ba]","[bb, bab, b, aab, bbb, baab]"
(a|baa)*,((a)*(b+aa+))+|[a]*,"[aa, , baaa, a, baa, baabbbaa]","[b, aab, baababba, baaabab, baababaa, baababbb, baababb, baababa, baab, baabb, baaba, baabab, ba, baabbb]"
0*10*(10*10*)*,(0*(10*1)*0*10*)*|(11),"[, 011, 11, 01, 1, 0001, 0100, 0111, 010, 10]","[00, 000, 0]"
((a|b)a*ba)*(((a|b)a*b)?),(((a|b)a*(b|ba))*)?,"[, bb, abaab, abbab, abbb, bbaaab, baab, bbab, bbabab, bbbab, bbaab, ababa, bba, ab, aba, bbabaab, ababb, aaab, bbbb, abab, bbabb, bbaba, abaaab, ababab, ababaab]","[aa, aaa, abb, a, b, baa, bbb, bbabbaa, abaaa, abbbb, abaa, bbabaa, abba, bbaabb, bbaa, bbbbb, bbba, bbaaa, abaabb, ababaa, ababbaa, ba]"
(a|b)(a|b)+aaa+,(a|b)(a|b)*aa*,"[aa, aaa, baba, bba, aba, baaa, babbba, aaba, baa, aabbba, aaaa, ba]","[, bb, ab, a, bab, b, aab, aaaab, aabbb, aabb, baaab, babb, babbb]"
(a|b)(a|b)+aaa+,(aa|bb|ab|ba)+(a*a+a+),"[, bbabaaa, bbaaaaa, aaaaabbaaaa, aaaaa, aaaaaaa, aaabaaa, aaaaabaaa, aaaaaa, aaabbaaaa, aaaa, bbaaaa, bbaaabaaa, bbaa, bbabbbaaa, bbbbaaa, aaaaaabaaaa, bbaaa, bbaaabbbaaa, aabaaaa, aaaabaaaa, bbaabbaaa, bbaaaabbaaa]","[, bb, bbaaaab, bbaaaaab, aab, aaaba, aaaabaa, aaaaaab, aaabb, bbaaab, bbab, bbaab, aaaaaaab, aa, a, b, bbaaaba, bbb, bbaabba, bbaaabb, aaaab, aaaaabb, aaaaaba, aaaaab, aaab, bbaabb, bbbb, aaba, bbabb, bbaba, aaaaba]"
(a|b)(a|b)+aaa+,(a|b)*(a|b)*(aaa)*,"[aa, , bb, a, b]",[]
(a|b)*baa(a|b)*b,(a|b|baa+)+b,"[abb, bb, ab, bbaab, bbb, abaab, aaab, abbb, baab, bbbb, abab, bbab]","[aa, aaa, , bba, aba, a, b, baa, abbba, abaa, bbaa, bbbba, bbaba, ababa, ba]"
(a|baa)*,(a*)+(a*|b+a+a)+(a*),"[aa, , baaa, a, baa, baabbbaa]","[b, aab, baababba, baababaa, baababbb, baababb, baababa, baab, baabb, baaab, baaba, baabab, ba, baabbb]"
(ab|ba)*,(ab(ab)*|ba(ab)*)*((a|b)(a|b))*,"[aa, , bb, aaaa, bbbb]","[aaa, , a, b, bbb]"
a+b,[ab]*(ab)[ab]*,"[abb, aba, ab, bbaaab, abaa, abbb]","[bb, aa, aaa, , a, b]"
(a|(b*bb))*,(a|(b)*)*,"[aa, , bb, a, b]",[]
a+b,(a|b)*(b),"[bb, bab, b, aab, bbb, baab]","[aa, baba, , bbba, a, baa, ba]"
(a*ba*b)*a*ba*,(a*(ba*ba*)*ba*)*,"[, abb, bb, aba, ab, b, aaab, abaa, abbb, ba]","[aa, aaa, a]"
(a|b)(a|b)+aaa+,(a|b)*,"[aa, , bb, a, b]",[]
(a*ba*b)*a*ba*,a*b|(a*ba*(bb)*a*)*,"[, abb, bb, aba, ab, b, aaab, abaa, abbb, ba]","[aa, aaa, a]"
(0(0*|1+0)*)|(1(1*|0+1)*),0*|1*|(0+1+)+0+|(1+0+)+1+,"[00, 11, , 1011, 010, 000, 0, 1, 101, 01110, 01010, 0100, 10001, 10111]","[011, 110, 01, 100, 0101, 101110, 0001, 0111, 1000, 1010, 01001, 10]"
(a*ba*b)*a*ba*,a*b+(a|b(a)*b)*,"[babaab, babbbb, bb, bba, b, aab, baa, bbb, bbaa, bbbb, babba, baaa, babb, ba]","[aa, baba, , baaab, babbb, babaa, a, bab, babbab]"
0(0|1)*0,0*(0|1)*0*,"[00, , 0, 11, 1]",[]
(ab|ba)*,((aabb|abab|abba|bbaa|baba|baab)*(aa|ab|ba|bb)*)+((ab)?),"[aa, , bb, aaaa, bbbb]","[aaa, , a, b, bbb]"
(a|(b*bb))*,(a*|(bb*))*,"[aa, , bb, a, b]",[]
(a|b)(a|b)+aaa+,(a|b)*a{2}aa*,"[abaaa, aabaaa, aabbaaa, aaaaa, aaabaaa, abbaaa, aaabbbaaa, aaaa]","[aa, abb, , ab, a, b, aab, aaaba, aaabb, aaaaab, aaabbb, aaab, aabb, aaba]"
